date,region,product,units_sold,revenue
2024-06-16,South,Gadget Pro,61,6099.39
2024-06-16,South,Gadget Lite,86,5159.14
2024-06-16,South,Service Pack,57,8549.43
2024-06-16,South,Bundle Deal,90,7199.1
2024-06-16,East,Widget A,47,1409.53
2024-06-16,East,Widget B,67,3349.33
2024-06-16,East,Gadget Pro,48,4799.52
2024-06-16,East,Gadget Lite,104,6238.96
2024-06-16,East,Service Pack,61,9149.39
2024-06-16,East,Bundle Deal,77,6159.23
2024-06-16,West,Widget A,71,2129.29
2024-06-16,West,Widget B,64,3199.36
2024-06-16,West,Gadget Pro,72,7199.28
2024-06-16,West,Gadget Lite,85,5099.15
2024-06-16,West,Service Pack,75,11249.25
2024-06-16,West,Bundle Deal,67,5359.33
2024-06-16,Central,Widget A,72,2159.28
2024-06-16,Central,Widget B,93,4649.07
2024-06-16,Central,Gadget Pro,58,5799.42
2024-06-16,Central,Gadget Lite,37,2219.63
2024-06-16,Central,Service Pack,48,7199.52
2024-06-16,Central,Bundle Deal,49,3919.51
2024-06-17,North,Widget A,51,1529.49
2024-06-17,North,Widget B,52,2599.48
2024-06-17,North,Gadget Pro,64,6399.36
2024-06-17,North,Gadget Lite,68,4079.32
2024-06-17,North,Service Pack,68,10199.32
2024-06-17,North,Bundle Deal,54,4319.46
2024-06-17,South,Widget A,79,2369.21
2024-06-17,South,Widget B,73,3649.27
2024-06-17,South,Gadget Pro,88,8799.12
2024-06-17,South,Gadget Lite,77,4619.23
2024-06-17,South,Service Pack,59,8849.41
2024-06-17,South,Bundle Deal,84,6719.16
2024-06-17,East,Widget A,69,2069.31
2024-06-17,East,Widget B,76,3799.24
2024-06-17,East,Gadget Pro,75,7499.25
2024-06-17,East,Gadget Lite,63,3779.37
2024-06-17,East,Service Pack,66,9899.34
2024-06-17,East,Bundle Deal,63,5039.37
2024-06-17,West,Widget A,52,1559.48
2024-06-17,West,Widget B,32,1599.68
2024-06-17,West,Gadget Pro,54,5399.46
2024-06-17,West,Gadget Lite,67,4019.33
2024-06-17,West,Service Pack,81,12149.19
2024-06-17,West,Bundle Deal,76,6079.24
2024-06-17,Central,Widget A,60,1799.4
2024-06-17,Central,Widget B,54,2699.46
2024-06-17,Central,Gadget Pro,62,6199.38
2024-06-17,Central,Gadget Lite,50,2999.5
2024-06-17,Central,Service Pack,33,4949.67
2024-06-17,Central,Bundle Deal,41,3279.59
2024-06-18,North,Widget A,85,2549.15
2024-06-18,North,Widget B,92,4599.08
2024-06-18,North,Gadget Pro,76,7599.24
2024-06-18,North,Gadget Lite,64,3839.36
2024-06-18,North,Service Pack,44,6599.56
2024-06-18,North,Bundle Deal,62,4959.38
2024-06-18,South,Widget A,74,2219.26
2024-06-18,South,Widget B,77,3849.23
2024-06-18,South,Gadget Pro,75,7499.25
2024-06-18,South,Gadget Lite,83,4979.17
2024-06-18,South,Service Pack,94,14099.06
2024-06-18,South,Bundle Deal,58,4639.42
2024-06-18,East,Widget A,107,3208.93
2024-06-18,East,Widget B,34,1699.66
2024-06-18,East,Gadget Pro,53,5299.47
2024-06-18,East,Gadget Lite,68,4079.32
2024-06-18,East,Service Pack,73,10949.27
2024-06-18,East,Bundle Deal,62,4959.38
2024-06-18,West,Widget A,57,1709.43
2024-06-18,West,Widget B,98,4899.02
2024-06-18,West,Gadget Pro,56,5599.44
2024-06-18,West,Gadget Lite,49,2939.51
2024-06-18,West,Service Pack,90,13499.1
2024-06-18,West,Bundle Deal,77,6159.23
2024-06-18,Central,Widget A,81,2429.19
2024-06-18,Central,Widget B,67,3349.33
2024-06-18,Central,Gadget Pro,44,4399.56
2024-06-18,Central,Gadget Lite,66,3959.34
2024-06-18,Central,Service Pack,42,6299.58
2024-06-18,Central,Bundle Deal,68,5439.32
2024-06-19,North,Widget A,74,2219.26
2024-06-19,North,Widget B,81,4049.19
2024-06-19,North,Gadget Pro,63,6299.37
2024-06-19,North,Gadget Lite,76,4559.24
2024-06-19,North,Service Pack,51,7649.49
2024-06-19,North,Bundle Deal,79,6319.21
2024-06-19,South,Widget A,75,2249.25
2024-06-19,South,Widget B,52,2599.48
2024-06-19,South,Gadget Pro,72,7199.28
2024-06-19,South,Gadget Lite,81,4859.19
2024-06-19,South,Service Pack,66,9899.34
2024-06-19,South,Bundle Deal,52,4159.48
2024-06-19,East,Widget A,67,2009.33
2024-06-19,East,Widget B,73,3649.27
2024-06-19,East,Gadget Pro,52,5199.48
2024-06-19,East,Gadget Lite,49,2939.51
2024-06-19,East,Service Pack,72,10799.28
2024-06-19,East,Bundle Deal,77,6159.23
2024-06-19,West,Widget A,97,2909.03
2024-06-19,West,Widget B,74,3699.26
2024-06-19,West,Gadget Pro,46,4599.54
2024-06-19,West,Gadget Lite,95,5699.05
2024-06-19,West,Service Pack,80,11999.2
2024-06-19,West,Bundle Deal,34,2719.66
2024-06-19,Central,Widget A,49,1469.51
2024-06-19,Central,Widget B,57,2849.43
2024-06-19,Central,Gadget Pro,77,7699.23
2024-06-19,Central,Gadget Lite,29,1739.71
2024-06-19,Central,Service Pack,63,9449.37
2024-06-19,Central,Bundle Deal,76,6079.24
2024-06-20,North,Widget A,22,659.78
2024-06-20,North,Widget B,76,3799.24
2024-06-20,North,Gadget Pro,78,7799.22
2024-06-20,North,Gadget Lite,52,3119.48
2024-06-20,North,Service Pack,47,7049.53
2024-06-20,North,Bundle Deal,52,4159.48
2024-06-20,South,Widget A,24,719.76
2024-06-20,South,Widget B,60,2999.4
2024-06-20,South,Gadget Pro,68,6799.32
2024-06-20,South,Gadget Lite,46,2759.54
2024-06-20,South,Service Pack,79,11849.21
2024-06-20,South,Bundle Deal,66,5279.34
2024-06-20,East,Widget A,68,2039.32
2024-06-20,East,Widget B,58,2899.42
2024-06-20,East,Gadget Pro,76,7599.24
2024-06-20,East,Gadget Lite,84,5039.16
2024-06-20,East,Service Pack,58,8699.42
2024-06-20,East,Bundle Deal,76,6079.24
2024-06-20,West,Widget A,76,2279.24
2024-06-20,West,Widget B,71,3549.29
2024-06-20,West,Gadget Pro,90,8999.1
2024-06-20,West,Gadget Lite,54,3239.46
2024-06-20,West,Service Pack,58,8699.42
2024-06-20,West,Bundle Deal,53,4239.47
2024-06-20,Central,Widget A,75,2249.25
2024-06-20,Central,Widget B,60,2999.4
2024-06-20,Central,Gadget Pro,54,5399.46
2024-06-20,Central,Gadget Lite,89,5339.11
2024-06-20,Central,Service Pack,92,13799.08
2024-06-20,Central,Bundle Deal,60,4799.4
2024-06-21,North,Widget A,44,1319.56
2024-06-21,North,Widget B,92,4599.08
2024-06-21,North,Gadget Pro,72,7199.28
2024-06-21,North,Gadget Lite,71,4259.29
2024-06-21,North,Service Pack,66,9899.34
2024-06-21,North,Bundle Deal,52,4159.48
2024-06-21,South,Widget A,58,1739.42
2024-06-21,South,Widget B,75,3749.25
2024-06-21,South,Gadget Pro,58,5799.42
2024-06-21,South,Gadget Lite,71,4259.29
2024-06-21,South,Service Pack,65,9749.35
2024-06-21,South,Bundle Deal,49,3919.51
2024-06-21,East,Widget A,89,2669.11
2024-06-21,East,Widget B,73,3649.27
2024-06-21,East,Gadget Pro,69,6899.31
2024-06-21,East,Gadget Lite,73,4379.27
2024-06-21,East,Service Pack,38,5699.62
2024-06-21,East,Bundle Deal,57,4559.43
2024-06-21,West,Widget A,42,1259.58
2024-06-21,West,Widget B,66,3299.34
2024-06-21,West,Gadget Pro,69,6899.31
2024-06-21,West,Gadget Lite,67,4019.33
2024-06-21,West,Service Pack,82,12299.18
2024-06-21,West,Bundle Deal,42,3359.58
2024-06-21,Central,Widget A,53,1589.47
2024-06-21,Central,Widget B,71,3549.29
2024-06-21,Central,Gadget Pro,68,6799.32
2024-06-21,Central,Gadget Lite,45,2699.55
2024-06-21,Central,Service Pack,82,12299.18
2024-06-21,Central,Bundle Deal,88,7039.12
2024-06-22,North,Widget A,71,2129.29
2024-06-22,North,Widget B,42,2099.58
2024-06-22,North,Gadget Pro,67,6699.33
2024-06-22,North,Gadget Lite,70,4199.3
2024-06-22,North,Service Pack,60,8999.4
2024-06-22,North,Bundle Deal,85,6799.15
2024-06-22,South,Widget A,63,1889.37
2024-06-22,South,Widget B,96,4799.04
2024-06-22,South,Gadget Pro,76,7599.24
2024-06-22,South,Gadget Lite,69,4139.31
2024-06-22,South,Service Pack,78,11699.22
2024-06-22,South,Bundle Deal,87,6959.13
2024-06-22,East,Widget A,78,2339.22
2024-06-22,East,Widget B,63,3149.37
2024-06-22,East,Gadget Pro,55,5499.45
2024-06-22,East,Gadget Lite,48,2879.52
2024-06-22,East,Service Pack,28,4199.72
2024-06-22,East,Bundle Deal,67,5359.33
2024-06-22,West,Widget A,59,1769.41
2024-06-22,West,Widget B,59,2949.41
2024-06-22,West,Gadget Pro,80,7999.2
2024-06-22,West,Gadget Lite,63,3779.37
2024-06-22,West,Service Pack,93,13949.07
2024-06-22,West,Bundle Deal,56,4479.44
2024-06-22,Central,Widget A,50,1499.5
2024-06-22,Central,Widget B,46,2299.54
2024-06-22,Central,Gadget Pro,75,7499.25
2024-06-22,Central,Gadget Lite,82,4919.18
2024-06-22,Central,Service Pack,56,8399.44
2024-06-22,Central,Bundle Deal,49,3919.51
2024-06-23,North,Widget A,87,2609.13
2024-06-23,North,Widget B,43,2149.57
2024-06-23,North,Gadget Pro,80,7999.2
2024-06-23,North,Gadget Lite,56,3359.44
2024-06-23,North,Service Pack,70,10499.3
2024-06-23,North,Bundle Deal,81,6479.19
2024-06-23,South,Widget A,72,2159.28
2024-06-23,South,Widget B,60,2999.4
2024-06-23,South,Gadget Pro,85,8499.15
2024-06-23,South,Gadget Lite,69,4139.31
2024-06-23,South,Service Pack,120,17998.8
2024-06-23,South,Bundle Deal,39,3119.61
2024-06-23,East,Widget A,39,1169.61
2024-06-23,East,Widget B,79,3949.21
2024-06-23,East,Gadget Pro,64,6399.36
2024-06-23,East,Gadget Lite,76,4559.24
2024-06-23,East,Service Pack,48,7199.52
2024-06-23,East,Bundle Deal,65,5199.35
2024-06-23,West,Widget A,71,2129.29
2024-06-23,West,Widget B,56,2799.44
2024-06-23,West,Gadget Pro,68,6799.32
2024-06-23,West,Gadget Lite,44,2639.56
2024-06-23,West,Service Pack,70,10499.3
2024-06-23,West,Bundle Deal,86,6879.14
2024-06-23,Central,Widget A,46,1379.54
2024-06-23,Central,Widget B,45,2249.55
2024-06-23,Central,Gadget Pro,82,8199.18
2024-06-23,Central,Gadget Lite,45,2699.55
2024-06-23,Central,Service Pack,77,11549.23
2024-06-23,Central,Bundle Deal,65,5199.35
2024-06-24,North,Widget A,58,1739.42
2024-06-24,North,Widget B,86,4299.14
2024-06-24,North,Gadget Pro,78,7799.22
2024-06-24,North,Gadget Lite,69,4139.31
2024-06-24,North,Service Pack,32,4799.68
2024-06-24,North,Bundle Deal,75,5999.25
2024-06-24,South,Widget A,48,1439.52
2024-06-24,South,Widget B,61,3049.39
2024-06-24,South,Gadget Pro,65,6499.35
2024-06-24,South,Gadget Lite,93,5579.07
2024-06-24,South,Service Pack,61,9149.39
2024-06-24,South,Bundle Deal,43,3439.57
2024-06-24,East,Widget A,87,2609.13
2024-06-24,East,Widget B,75,3749.25
2024-06-24,East,Gadget Pro,76,7599.24
2024-06-24,East,Gadget Lite,87,5219.13
2024-06-24,East,Service Pack,90,13499.1
2024-06-24,East,Bundle Deal,51,4079.49
2024-06-24,West,Widget A,44,1319.56
2024-06-24,West,Widget B,77,3849.23
2024-06-24,West,Gadget Pro,61,6099.39
2024-06-24,West,Gadget Lite,62,3719.38
2024-06-24,West,Service Pack,48,7199.52
2024-06-24,West,Bundle Deal,73,5839.27
2024-06-24,Central,Widget A,71,2129.29
2024-06-24,Central,Widget B,62,3099.38
2024-06-24,Central,Gadget Pro,44,4399.56
2024-06-24,Central,Gadget Lite,83,4979.17
2024-06-24,Central,Service Pack,68,10199.32
2024-06-24,Central,Bundle Deal,81,6479.19
2024-06-25,North,Widget A,33,989.67
2024-06-25,North,Widget B,65,3249.35
2024-06-25,North,Gadget Pro,54,5399.46
2024-06-25,North,Gadget Lite,65,3899.35
2024-06-25,North,Service Pack,79,11849.21
2024-06-25,North,Bundle Deal,70,5599.3
2024-06-25,South,Widget A,65,1949.35
2024-06-25,South,Widget B,65,3249.35
2024-06-25,South,Gadget Pro,41,4099.59
2024-06-25,South,Gadget Lite,51,3059.49
2024-06-25,South,Service Pack,81,12149.19
2024-06-25,South,Bundle Deal,57,4559.43
2024-06-25,East,Widget A,82,2459.18
2024-06-25,East,Widget B,77,3849.23
2024-06-25,East,Gadget Pro,78,7799.22
2024-06-25,East,Gadget Lite,69,4139.31
2024-06-25,East,Service Pack,58,8699.42
2024-06-25,East,Bundle Deal,62,4959.38
2024-06-25,West,Widget A,74,2219.26
2024-06-25,West,Widget B,33,1649.67
2024-06-25,West,Gadget Pro,83,8299.17
2024-06-25,West,Gadget Lite,57,3419.43
2024-06-25,West,Service Pack,63,9449.37
2024-06-25,West,Bundle Deal,63,5039.37
2024-06-25,Central,Widget A,64,1919.36
2024-06-25,Central,Widget B,45,2249.55
2024-06-25,Central,Gadget Pro,67,6699.33
2024-06-25,Central,Gadget Lite,73,4379.27
2024-06-25,Central,Service Pack,34,5099.66
2024-06-25,Central,Bundle Deal,45,3599.55
2024-06-26,North,Widget A,78,2339.22
2024-06-26,North,Widget B,75,3749.25
2024-06-26,North,Gadget Pro,69,6899.31
2024-06-26,North,Gadget Lite,54,3239.46
2024-06-26,North,Service Pack,75,11249.25
2024-06-26,North,Bundle Deal,46,3679.54
2024-06-26,South,Widget A,62,1859.38
2024-06-26,South,Widget B,45,2249.55
2024-06-26,South,Gadget Pro,62,6199.38
2024-06-26,South,Gadget Lite,49,2939.51
2024-06-26,South,Service Pack,76,11399.24
2024-06-26,South,Bundle Deal,71,5679.29
2024-06-26,East,Widget A,56,1679.44
2024-06-26,East,Widget B,81,4049.19
2024-06-26,East,Gadget Pro,50,4999.5
2024-06-26,East,Gadget Lite,64,3839.36
2024-06-26,East,Service Pack,55,8249.45
2024-06-26,East,Bundle Deal,76,6079.24
2024-06-26,West,Widget A,74,2219.26
2024-06-26,West,Widget B,84,4199.16
2024-06-26,West,Gadget Pro,66,6599.34
2024-06-26,West,Gadget Lite,20,1199.8
2024-06-26,West,Service Pack,58,8699.42
2024-06-26,West,Bundle Deal,88,7039.12
2024-06-26,Central,Widget A,60,1799.4
2024-06-26,Central,Widget B,36,1799.64
2024-06-26,Central,Gadget Pro,71,7099.29
2024-06-26,Central,Gadget Lite,72,4319.28
2024-06-26,Central,Service Pack,54,8099.46
2024-06-26,Central,Bundle Deal,61,4879.39
2024-06-27,North,Widget A,52,1559.48
2024-06-27,North,Widget B,72,3599.28
2024-06-27,North,Gadget Pro,65,6499.35
2024-06-27,North,Gadget Lite,47,2819.53
2024-06-27,North,Service Pack,64,9599.36
2024-06-27,North,Bundle Deal,54,4319.46
2024-06-27,South,Widget A,86,2579.14
2024-06-27,South,Widget B,78,3899.22
2024-06-27,South,Gadget Pro,63,6299.37
2024-06-27,South,Gadget Lite,66,3959.34
2024-06-27,South,Service Pack,80,11999.2
2024-06-27,South,Bundle Deal,62,4959.38
2024-06-27,East,Widget A,76,2279.24
2024-06-27,East,Widget B,87,4349.13
2024-06-27,East,Gadget Pro,57,5699.43
2024-06-27,East,Gadget Lite,89,5339.11
2024-06-27,East,Service Pack,85,12749.15
2024-06-27,East,Bundle Deal,68,5439.32
2024-06-27,West,Widget A,58,1739.42
2024-06-27,West,Widget B,68,3399.32
2024-06-27,West,Gadget Pro,61,6099.39
2024-06-27,West,Gadget Lite,53,3179.47
2024-06-27,West,Service Pack,72,10799.28
2024-06-27,West,Bundle Deal,49,3919.51
2024-06-27,Central,Widget A,59,1769.41
2024-06-27,Central,Widget B,60,2999.4
2024-06-27,Central,Gadget Pro,44,4399.56
2024-06-27,Central,Gadget Lite,74,4439.26
2024-06-27,Central,Service Pack,61,9149.39
2024-06-27,Central,Bundle Deal,84,6719.16
2024-06-28,North,Widget A,61,1829.39
2024-06-28,North,Widget B,58,2899.42
2024-06-28,North,Gadget Pro,51,5099.49
2024-06-28,North,Gadget Lite,65,3899.35
2024-06-28,North,Service Pack,65,9749.35
2024-06-28,North,Bundle Deal,76,6079.24
2024-06-28,South,Widget A,66,1979.34
2024-06-28,South,Widget B,96,4799.04
2024-06-28,South,Gadget Pro,71,7099.29
2024-06-28,South,Gadget Lite,50,2999.5
2024-06-28,South,Service Pack,48,7199.52
2024-06-28,South,Bundle Deal,73,5839.27
2024-06-28,East,Widget A,49,1469.51
2024-06-28,East,Widget B,73,3649.27
2024-06-28,East,Gadget Pro,78,7799.22
2024-06-28,East,Gadget Lite,78,4679.22
2024-06-28,East,Service Pack,51,7649.49
2024-06-28,East,Bundle Deal,78,6239.22
2024-06-28,West,Widget A,69,2069.31
2024-06-28,West,Widget B,55,2749.45
2024-06-28,West,Gadget Pro,62,6199.38
2024-06-28,West,Gadget Lite,72,4319.28
2024-06-28,West,Service Pack,54,8099.46
2024-06-28,West,Bundle Deal,69,5519.31
2024-06-28,Central,Widget A,86,2579.14
2024-06-28,Central,Widget B,79,3949.21
2024-06-28,Central,Gadget Pro,66,6599.34
2024-06-28,Central,Gadget Lite,68,4079.32
2024-06-28,Central,Service Pack,56,8399.44
2024-06-28,Central,Bundle Deal,57,4559.43
2024-06-29,North,Widget A,41,1229.59
2024-06-29,North,Widget B,68,3399.32
2024-06-29,North,Gadget Pro,75,7499.25
2024-06-29,North,Gadget Lite,63,3779.37
2024-06-29,North,Service Pack,51,7649.49
2024-06-29,North,Bundle Deal,65,5199.35
2024-06-29,South,Widget A,85,2549.15
2024-06-29,South,Widget B,78,3899.22
2024-06-29,South,Gadget Pro,64,6399.36
2024-06-29,South,Gadget Lite,95,5699.05
2024-06-29,South,Service Pack,105,15748.95
2024-06-29,South,Bundle Deal,57,4559.43
2024-06-29,East,Widget A,61,1829.39
2024-06-29,East,Widget B,75,3749.25
2024-06-29,East,Gadget Pro,51,5099.49
2024-06-29,East,Gadget Lite,77,4619.23
2024-06-29,East,Service Pack,66,9899.34
2024-06-29,East,Bundle Deal,70,5599.3
2024-06-29,West,Widget A,56,1679.44
2024-06-29,West,Widget B,53,2649.47
2024-06-29,West,Gadget Pro,35,3499.65
2024-06-29,West,Gadget Lite,87,5219.13
2024-06-29,West,Service Pack,79,11849.21
2024-06-29,West,Bundle Deal,75,5999.25
2024-06-29,Central,Widget A,70,2099.3
2024-06-29,Central,Widget B,30,1499.7
2024-06-29,Central,Gadget Pro,53,5299.47
2024-06-29,Central,Gadget Lite,61,3659.39
2024-06-29,Central,Service Pack,48,7199.52
2024-06-29,Central,Bundle Deal,39,3119.61
2024-06-30,North,Widget A,50,1499.5
2024-06-30,North,Widget B,65,3249.35
2024-06-30,North,Gadget Pro,65,6499.35
2024-06-30,North,Gadget Lite,78,4679.22
2024-06-30,North,Service Pack,95,14249.05
2024-06-30,North,Bundle Deal,75,5999.25
2024-06-30,South,Widget A,62,1859.38
2024-06-30,South,Widget B,92,4599.08
2024-06-30,South,Gadget Pro,41,4099.59
2024-06-30,South,Gadget Lite,33,1979.67
2024-06-30,South,Service Pack,51,7649.49
2024-06-30,South,Bundle Deal,77,6159.23
2024-06-30,East,Widget A,67,2009.33
2024-06-30,East,Widget B,48,2399.52
2024-06-30,East,Gadget Pro,54,5399.46
2024-06-30,East,Gadget Lite,46,2759.54
2024-06-30,East,Service Pack,46,6899.54
2024-06-30,East,Bundle Deal,88,7039.12
2024-06-30,West,Widget A,62,1859.38
2024-06-30,West,Widget B,91,4549.09
2024-06-30,West,Gadget Pro,51,5099.49
2024-06-30,West,Gadget Lite,72,4319.28
2024-06-30,West,Service Pack,68,10199.32
2024-06-30,West,Bundle Deal,78,6239.22
2024-06-30,Central,Widget A,68,2039.32
2024-06-30,Central,Widget B,79,3949.21
2024-06-30,Central,Gadget Pro,73,7299.27
2024-06-30,Central,Gadget Lite,48,2879.52
2024-06-30,Central,Service Pack,75,11249.25
2024-06-30,Central,Bundle Deal,63,5039.37
2024-07-01,North,Widget A,51,1529.49
2024-07-01,North,Widget B,73,3649.27
2024-07-01,North,Gadget Pro,76,7599.24
2024-07-01,North,Gadget Lite,55,3299.45
2024-07-01,North,Service Pack,57,8549.43
2024-07-01,North,Bundle Deal,42,3359.58
2024-07-01,South,Widget A,35,1049.65
2024-07-01,South,Widget B,59,2949.41
2024-07-01,South,Gadget Pro,74,7399.26
2024-07-01,South,Gadget Lite,54,3239.46
2024-07-01,South,Service Pack,84,12599.16
2024-07-01,South,Bundle Deal,59,4719.41
2024-07-01,East,Widget A,59,1769.41
2024-07-01,East,Widget B,58,2899.42
2024-07-01,East,Gadget Pro,77,7699.23
2024-07-01,East,Gadget Lite,48,2879.52
2024-07-01,East,Service Pack,61,9149.39
2024-07-01,East,Bundle Deal,54,4319.46
2024-07-01,West,Widget A,54,1619.46
2024-07-01,West,Widget B,63,3149.37
2024-07-01,West,Gadget Pro,61,6099.39
2024-07-01,West,Gadget Lite,78,4679.22
2024-07-01,West,Service Pack,62,9299.38
2024-07-01,West,Bundle Deal,71,5679.29
2024-07-01,Central,Widget A,65,1949.35
2024-07-01,Central,Widget B,84,4199.16
2024-07-01,Central,Gadget Pro,58,5799.42
2024-07-01,Central,Gadget Lite,58,3479.42
2024-07-01,Central,Service Pack,74,11099.26
2024-07-01,Central,Bundle Deal,58,4639.42
2024-07-02,North,Widget A,70,2099.3
2024-07-02,North,Widget B,98,4899.02
2024-07-02,North,Gadget Pro,48,4799.52
2024-07-02,North,Gadget Lite,85,5099.15
2024-07-02,North,Service Pack,55,8249.45
2024-07-02,North,Bundle Deal,83,6639.17
2024-07-02,South,Widget A,73,2189.27
2024-07-02,South,Widget B,71,3549.29
2024-07-02,South,Gadget Pro,60,5999.4
2024-07-02,South,Gadget Lite,59,3539.41
2024-07-02,South,Service Pack,52,7799.48
2024-07-02,South,Bundle Deal,63,5039.37
2024-07-02,East,Widget A,60,1799.4
2024-07-02,East,Widget B,65,3249.35
2024-07-02,East,Gadget Pro,41,4099.59
2024-07-02,East,Gadget Lite,63,3779.37
2024-07-02,East,Service Pack,81,12149.19
2024-07-02,East,Bundle Deal,77,6159.23
2024-07-02,West,Widget A,63,1889.37
2024-07-02,West,Widget B,101,5048.99
2024-07-02,West,Gadget Pro,54,5399.46
2024-07-02,West,Gadget Lite,61,3659.39
2024-07-02,West,Service Pack,41,6149.59
2024-07-02,West,Bundle Deal,56,4479.44
2024-07-02,Central,Widget A,89,2669.11
2024-07-02,Central,Widget B,57,2849.43
2024-07-02,Central,Gadget Pro,40,3999.6
2024-07-02,Central,Gadget Lite,76,4559.24
2024-07-02,Central,Service Pack,68,10199.32
2024-07-02,Central,Bundle Deal,75,5999.25
2024-07-03,North,Widget A,58,1739.42
2024-07-03,North,Widget B,47,2349.53
2024-07-03,North,Gadget Pro,60,5999.4
2024-07-03,North,Gadget Lite,71,4259.29
2024-07-03,North,Service Pack,61,9149.39
2024-07-03,North,Bundle Deal,68,5439.32
2024-07-03,South,Widget A,54,1619.46
2024-07-03,South,Widget B,69,3449.31
2024-07-03,South,Gadget Pro,62,6199.38
2024-07-03,South,Gadget Lite,52,3119.48
2024-07-03,South,Service Pack,65,9749.35
2024-07-03,South,Bundle Deal,57,4559.43
2024-07-03,East,Widget A,72,2159.28
2024-07-03,East,Widget B,76,3799.24
2024-07-03,East,Gadget Pro,70,6999.3
2024-07-03,East,Gadget Lite,38,2279.62
2024-07-03,East,Service Pack,48,7199.52
2024-07-03,East,Bundle Deal,53,4239.47
2024-07-03,West,Widget A,51,1529.49
2024-07-03,West,Widget B,54,2699.46
2024-07-03,West,Gadget Pro,76,7599.24
2024-07-03,West,Gadget Lite,73,4379.27
2024-07-03,West,Service Pack,56,8399.44
2024-07-03,West,Bundle Deal,71,5679.29
2024-07-03,Central,Widget A,67,2009.33
2024-07-03,Central,Widget B,62,3099.38
2024-07-03,Central,Gadget Pro,80,7999.2
2024-07-03,Central,Gadget Lite,53,3179.47
2024-07-03,Central,Service Pack,63,9449.37
2024-07-03,Central,Bundle Deal,47,3759.53
2024-07-04,North,Widget A,47,1409.53
2024-07-04,North,Widget B,42,2099.58
2024-07-04,North,Gadget Pro,48,4799.52
2024-07-04,North,Gadget Lite,64,3839.36
2024-07-04,North,Service Pack,58,8699.42
2024-07-04,North,Bundle Deal,58,4639.42
2024-07-04,South,Widget A,58,1739.42
2024-07-04,South,Widget B,89,4449.11
2024-07-04,South,Gadget Pro,45,4499.55
2024-07-04,South,Gadget Lite,44,2639.56
2024-07-04,South,Service Pack,50,7499.5
2024-07-04,South,Bundle Deal,61,4879.39
2024-07-04,East,Widget A,70,2099.3
2024-07-04,East,Widget B,72,3599.28
2024-07-04,East,Gadget Pro,77,7699.23
2024-07-04,East,Gadget Lite,61,3659.39
2024-07-04,East,Service Pack,57,8549.43
2024-07-04,East,Bundle Deal,87,6959.13
2024-07-04,West,Widget A,21,629.79
2024-07-04,West,Widget B,63,3149.37
2024-07-04,West,Gadget Pro,69,6899.31
2024-07-04,West,Gadget Lite,91,5459.09
2024-07-04,West,Service Pack,38,5699.62
2024-07-04,West,Bundle Deal,56,4479.44
2024-07-04,Central,Widget A,42,1259.58
2024-07-04,Central,Widget B,36,1799.64
2024-07-04,Central,Gadget Pro,59,5899.41
2024-07-04,Central,Gadget Lite,75,4499.25
2024-07-04,Central,Service Pack,81,12149.19
2024-07-04,Central,Bundle Deal,55,4399.45
2024-07-05,North,Widget A,72,2159.28
2024-07-05,North,Widget B,60,2999.4
2024-07-05,North,Gadget Pro,71,7099.29
2024-07-05,North,Gadget Lite,80,4799.2
2024-07-05,North,Service Pack,60,8999.4
2024-07-05,North,Bundle Deal,79,6319.21
2024-07-05,South,Widget A,44,1319.56
2024-07-05,South,Widget B,72,3599.28
2024-07-05,South,Gadget Pro,78,7799.22
2024-07-05,South,Gadget Lite,76,4559.24
2024-07-05,South,Service Pack,45,6749.55
2024-07-05,South,Bundle Deal,59,4719.41
2024-07-05,East,Widget A,67,2009.33
2024-07-05,East,Widget B,69,3449.31
2024-07-05,East,Gadget Pro,64,6399.36
2024-07-05,East,Gadget Lite,84,5039.16
2024-07-05,East,Service Pack,43,6449.57
2024-07-05,East,Bundle Deal,59,4719.41
2024-07-05,West,Widget A,37,1109.63
2024-07-05,West,Widget B,72,3599.28
2024-07-05,West,Gadget Pro,71,7099.29
2024-07-05,West,Gadget Lite,113,6778.87
2024-07-05,West,Service Pack,78,11699.22
2024-07-05,West,Bundle Deal,67,5359.33
2024-07-05,Central,Widget A,66,1979.34
2024-07-05,Central,Widget B,58,2899.42
2024-07-05,Central,Gadget Pro,64,6399.36
2024-07-05,Central,Gadget Lite,67,4019.33
2024-07-05,Central,Service Pack,33,4949.67
2024-07-05,Central,Bundle Deal,65,5199.35
2024-07-06,North,Widget A,64,1919.36
2024-07-06,North,Widget B,89,4449.11
2024-07-06,North,Gadget Pro,61,6099.39
2024-07-06,North,Gadget Lite,51,3059.49
2024-07-06,North,Service Pack,67,10049.33
2024-07-06,North,Bundle Deal,64,5119.36
2024-07-06,South,Widget A,61,1829.39
2024-07-06,South,Widget B,43,2149.57
2024-07-06,South,Gadget Pro,60,5999.4
2024-07-06,South,Gadget Lite,54,3239.46
2024-07-06,South,Service Pack,59,8849.41
2024-07-06,South,Bundle Deal,73,5839.27
2024-07-06,East,Widget A,52,1559.48
2024-07-06,East,Widget B,59,2949.41
2024-07-06,East,Gadget Pro,71,7099.29
2024-07-06,East,Gadget Lite,58,3479.42
2024-07-06,East,Service Pack,102,15298.98
2024-07-06,East,Bundle Deal,66,5279.34
2024-07-06,West,Widget A,44,1319.56
