transaction_id,store_id,product_id,category,amount,timestamp,payment_method
TXN0120007,39,49,Automotive,498.76,2024-01-01 10:18:29.695818663,upi
TXN0120008,36,1,Sports,193.09,2023-12-04 01:28:17.201827765,upi
TXN0120009,42,56,Electronics,100.61,2024-11-12 22:16:19.385376692,upi
TXN0120010,34,50,Electronics,340.43,2023-03-09 06:02:34.969279528,wallet
TXN0120011,38,15,Beauty,351.78,2023-10-23 13:45:16.213011026,upi
TXN0120012,35,56,Automotive,75.66,2024-08-27 15:06:52.506872891,upi
TXN0120013,34,45,Toys,233.06,2023-01-01 17:32:12.759035110,card
TXN0120014,4,78,Electronics,213.84,2024-12-13 10:56:58.830412865,wallet
TXN0120015,25,88,Beauty,5.6,2024-06-22 03:49:23.180588484,card
TXN0120016,30,11,Furniture,21.86,2023-04-16 01:22:28.949352980,upi
TXN0120017,43,127,Automotive,260.12,2024-06-30 09:58:07.789375544,wallet
TXN0120018,9,100,Clothing,242.15,2023-02-28 13:15:36.263801336,card
TXN0120019,8,101,Sports,196.19,2023-06-27 16:50:44.711906433,wallet
TXN0120020,5,149,Toys,372.06,2024-02-12 02:32:24.879229784,wallet
TXN0120021,9,185,Health,132.32,2023-02-19 14:02:44.127773762,upi
TXN0120022,39,85,Sports,463.42,2024-04-10 23:36:14.374416590,wallet
TXN0120023,29,86,Furniture,314.25,2023-03-01 20:02:21.379995108,cash
TXN0120024,31,51,Toys,122.23,2023-07-04 11:06:28.628736496,cash
TXN0120025,3,1,Books,431.33,2024-11-17 08:16:27.838505268,upi
TXN0120026,41,2,Furniture,21.57,2023-09-19 06:53:54.142124176,card
TXN0120027,24,96,Clothing,38.16,2023-12-29 18:17:53.954270840,upi
TXN0120028,40,19,Sports,93.38,2023-04-24 03:37:24.891572714,wallet
TXN0120029,21,101,Food,455.44,2023-07-06 14:48:46.779134989,card
TXN0120030,45,75,Sports,1.24,2024-06-13 15:54:02.144151211,upi
TXN0120031,26,146,Electronics,153.38,2024-07-13 05:50:42.968652248,upi
TXN0120032,27,7,Beauty,399.26,2023-06-03 10:00:19.114644527,card
TXN0120033,18,56,Furniture,391.14,2023-05-31 07:13:49.943041801,card
TXN0120034,36,183,Toys,237.12,2024-11-27 10:05:30.828915358,card
TXN0120035,31,25,Clothing,238.08,2023-05-11 21:53:39.683065414,upi
TXN0120036,17,174,Electronics,469.49,2023-03-08 01:20:16.209331274,wallet
TXN0120037,2,91,Electronics,129.08,2024-04-25 14:21:46.205207825,upi
TXN0120038,14,107,Automotive,366.5,2024-09-08 12:37:46.793829441,wallet
TXN0120039,11,56,Food,269.87,2023-06-10 04:10:21.576756239,card
TXN0120040,33,38,Automotive,2.45,2024-08-23 20:19:37.230920076,wallet
TXN0120041,22,98,Health,256.99,2024-04-19 08:38:32.163767338,cash
TXN0120042,31,32,Books,367.13,2024-04-05 17:43:30.272099972,wallet
TXN0120043,10,65,Automotive,360.98,2024-04-27 18:38:09.384306431,wallet
TXN0120044,5,16,Food,201.23,2024-10-06 22:12:58.462264538,cash
TXN0120045,38,20,Beauty,202.97,2024-10-01 05:16:31.685196638,cash
TXN0120046,9,115,Beauty,173.09,2024-08-26 19:49:43.510472536,wallet
TXN0120047,24,45,Books,64.78,2024-01-12 16:42:53.373328209,cash
TXN0120048,27,73,Electronics,241.4,2024-07-20 21:49:42.140049219,cash
TXN0120049,24,185,Clothing,492.98,2023-10-11 23:13:53.167501450,card
TXN0120050,19,174,Food,493.31,2023-06-15 22:58:27.968410969,upi
TXN0120051,46,184,Automotive,452.81,2024-10-06 19:04:49.352564812,cash
TXN0120052,49,114,Toys,94.3,2023-12-10 12:09:57.186673164,cash
TXN0120053,21,156,Health,66.59,2023-06-02 00:28:24.461592674,upi
TXN0120054,10,119,Toys,175.74,2024-12-25 00:12:22.019076109,cash
TXN0120055,26,150,Sports,440.03,2024-01-01 20:49:14.592665672,cash
TXN0120056,6,2,Health,159.62,2023-02-18 06:07:28.571036577,wallet
TXN0120057,26,193,Toys,343.64,2024-06-17 05:12:14.080519676,cash
TXN0120058,31,96,Automotive,13.88,2023-02-19 03:51:11.847463608,wallet
TXN0120059,44,165,Furniture,98.38,2023-10-28 09:44:27.950787783,cash
TXN0120060,2,106,Toys,261.52,2023-06-19 05:54:52.527608871,upi
TXN0120061,2,45,Sports,184.43,2023-05-17 16:10:22.328731537,card
TXN0120062,50,146,Electronics,146.12,2023-08-12 07:52:10.515080451,card
TXN0120063,2,17,Health,340.76,2023-03-10 20:33:11.150908232,card
TXN0120064,43,17,Furniture,99.5,2023-05-02 07:35:09.558564901,card
TXN0120065,21,98,Food,101.88,2023-03-13 04:58:10.690170527,card
TXN0120066,46,57,Clothing,37.97,2024-04-11 16:10:07.777137756,card
TXN0120067,40,127,Toys,163.11,2024-05-25 22:54:08.835511208,card
TXN0120068,17,75,Books,232.33,2023-04-07 02:16:40.846097946,upi
TXN0120069,22,51,Beauty,254.9,2024-01-13 09:06:26.756349802,wallet
TXN0120070,33,46,Health,139.14,2023-12-22 11:57:34.723990440,cash
TXN0120071,8,65,Beauty,469.63,2024-10-03 10:51:20.084771633,cash
TXN0120072,12,198,Food,334.25,2024-02-26 19:33:39.350164175,upi
TXN0120073,32,134,Clothing,189.86,2023-09-05 05:24:37.275227547,upi
TXN0120074,41,50,Toys,81.53,2024-02-27 22:44:35.813699484,card
TXN0120075,31,110,Beauty,415.13,2023-11-15 06:55:35.961503029,wallet
TXN0120076,17,68,Food,217.51,2023-07-25 11:36:19.321798563,cash
TXN0120077,34,9,Clothing,291.62,2023-05-30 21:05:43.393240213,card
TXN0120078,21,136,Clothing,345.0,2023-10-24 04:41:49.888592482,wallet
TXN0120079,35,3,Toys,217.28,2023-03-04 14:59:37.075021267,card
TXN0120080,16,25,Electronics,105.24,2024-12-08 10:19:37.773309708,cash
TXN0120081,48,66,Electronics,379.31,2023-09-09 20:12:55.242100239,card
TXN0120082,21,170,Furniture,119.07,2023-10-15 20:31:02.743769884,card
TXN0120083,8,143,Automotive,76.16,2023-09-17 03:33:00.416802645,upi
TXN0120084,7,106,Electronics,470.62,2024-11-20 11:40:41.804799080,cash
TXN0120085,1,60,Toys,421.15,2023-07-25 00:01:03.171327591,card
TXN0120086,27,70,Clothing,417.75,2024-03-17 06:18:40.821747065,card
TXN0120087,46,134,Beauty,135.31,2024-09-07 04:39:45.631562710,card
TXN0120088,25,173,Books,491.68,2024-04-21 09:18:35.240227699,upi
TXN0120089,1,139,Furniture,116.25,2024-08-14 13:06:15.610718012,wallet
TXN0120090,13,12,Toys,476.07,2023-08-20 22:58:16.255419253,wallet
TXN0120091,32,115,Automotive,429.68,2023-10-19 20:47:37.747703314,upi
TXN0120092,8,174,Food,11.89,2023-10-04 05:07:19.770427942,wallet
TXN0120093,39,43,Beauty,122.63,2023-09-16 11:33:04.783346176,cash
TXN0120094,37,82,Clothing,297.92,2024-07-07 22:15:44.654489756,cash
TXN0120095,13,79,Furniture,247.71,2023-12-08 02:26:13.953296423,wallet
TXN0120096,29,100,Electronics,3.25,2023-10-03 20:15:18.697924376,cash
TXN0120097,50,108,Beauty,482.96,2023-12-31 10:08:16.049453735,card
TXN0120098,47,8,Automotive,62.5,2024-01-24 11:19:37.734790087,card
TXN0120099,37,146,Beauty,120.86,2024-08-27 05:49:17.015536308,wallet
TXN0120100,47,174,Food,449.72,2023-01-08 05:27:26.871666193,upi
TXN0120101,2,158,Books,300.43,2024-07-17 21:16:08.898317337,upi
TXN0120102,16,130,Automotive,380.73,2023-06-03 04:03:38.913499594,upi
TXN0120103,48,21,Toys,336.6,2023-01-12 14:19:33.661725760,cash
TXN0120104,45,106,Sports,492.01,2024-09-09 05:12:38.541102886,upi
TXN0120105,5,129,Clothing,351.84,2024-06-17 18:09:54.089010239,card
TXN0120106,7,197,Electronics,181.83,2024-01-13 15:51:24.337272644,upi
TXN0120107,7,20,Food,203.98,2023-01-14 20:47:47.299251556,cash
TXN0120108,30,130,Electronics,335.66,2024-06-23 07:31:10.407747030,card
TXN0120109,4,123,Books,280.5,2024-05-01 02:45:46.967401981,upi
TXN0120110,6,39,Health,245.68,2023-11-20 00:17:33.315220118,cash
TXN0120111,19,174,Beauty,30.83,2024-08-24 00:55:08.443470001,card
TXN0120112,43,86,Sports,216.34,2024-12-19 18:46:45.145347595,upi
TXN0120113,19,175,Furniture,227.67,2023-08-10 14:37:38.969349861,cash
TXN0120114,17,189,Clothing,351.84,2024-07-25 18:18:12.288015127,wallet
TXN0120115,6,115,Clothing,199.57,2023-01-30 08:22:57.389204979,card
TXN0120116,50,150,Automotive,492.93,2023-10-23 15:34:20.963839769,card
TXN0120117,13,63,Food,412.03,2023-06-30 19:48:55.458735943,wallet
TXN0120118,18,117,Furniture,414.15,2024-08-26 16:09:52.618425608,card
TXN0120119,36,36,Books,264.26,2023-09-18 01:21:41.131268978,cash
TXN0120120,15,183,Electronics,143.38,2024-06-25 00:02:44.329555988,wallet
TXN0120121,20,97,Food,44.1,2024-08-12 08:00:15.423735619,wallet
TXN0120122,5,106,Health,450.51,2023-11-18 06:32:17.881472826,card
TXN0120123,14,78,Toys,440.48,2023-08-16 21:48:37.457613945,wallet
TXN0120124,5,86,Sports,421.41,2024-03-03 01:58:27.381221771,upi
TXN0120125,12,46,Books,255.19,2024-12-09 17:44:44.782937765,upi
TXN0120126,7,164,Clothing,307.0,2024-06-20 06:00:12.688967228,wallet
TXN0120127,30,122,Automotive,272.91,2024-09-28 12:41:21.624175310,wallet
TXN0120128,3,106,Books,285.35,2023-01-30 18:33:46.490871191,wallet
TXN0120129,41,23,Beauty,181.06,2024-02-28 23:28:07.650218248,wallet
TXN0120130,41,172,Food,347.23,2024-04-20 18:14:56.981000423,card
TXN0120131,45,22,Sports,234.3,2024-10-16 23:14:11.683427572,card
TXN0120132,43,106,Health,381.92,2024-02-04 21:48:37.112227917,cash
TXN0120133,37,184,Automotive,277.92,2023-10-02 21:15:38.029547691,wallet
TXN0120134,18,108,Toys,313.97,2023-04-21 23:00:32.553937674,wallet
TXN0120135,36,113,Health,291.49,2023-01-14 09:11:55.565314054,cash
TXN0120136,33,27,Books,468.68,2023-12-13 15:40:46.104436159,upi
TXN0120137,44,57,Toys,253.41,2023-02-28 22:19:56.156467915,upi
TXN0120138,30,118,Clothing,152.92,2023-11-17 05:41:19.629138708,card
TXN0120139,4,196,Clothing,439.37,2024-04-15 01:38:09.267051219,wallet
TXN0120140,6,87,Furniture,161.43,2024-03-28 12:39:31.302931786,card
TXN0120141,21,132,Electronics,263.14,2024-05-28 14:40:42.056744576,upi
TXN0120142,42,152,Electronics,157.38,2024-09-27 13:39:28.604505062,card
TXN0120143,5,141,Books,185.23,2023-12-15 17:59:56.064848900,cash
TXN0120144,31,22,Health,349.2,2023-04-12 19:34:28.233936548,cash
TXN0120145,47,23,Electronics,42.44,2024-08-26 05:44:03.876843214,card
TXN0120146,39,92,Health,5.4,2023-08-03 23:26:30.283648252,cash
TXN0120147,12,95,Furniture,465.49,2024-01-22 19:15:23.184358597,cash
TXN0120148,19,21,Food,374.41,2024-03-22 22:18:13.950010300,wallet
TXN0120149,28,175,Books,9.12,2023-04-08 13:32:11.559922457,cash
TXN0120150,8,185,Sports,401.92,2024-02-02 01:36:10.711803913,wallet
TXN0120151,9,128,Books,238.76,2023-10-11 02:11:18.142817020,cash
TXN0120152,31,174,Books,432.56,2024-04-16 10:43:25.733021975,upi
TXN0120153,40,192,Toys,309.85,2024-05-02 20:00:56.023301840,upi
TXN0120154,30,75,Automotive,490.46,2024-08-07 23:07:45.107100725,upi
TXN0120155,17,188,Food,127.98,2024-11-16 15:02:00.525405169,wallet
TXN0120156,29,191,Sports,487.19,2024-05-29 17:41:06.199869156,wallet
TXN0120157,32,37,Furniture,28.88,2023-03-10 06:15:04.359061003,upi
TXN0120158,14,152,Clothing,151.55,2024-01-31 00:23:57.579768181,wallet
TXN0120159,8,45,Electronics,387.65,2024-06-15 14:52:28.389246941,wallet
TXN0120160,39,80,Sports,312.65,2024-12-26 19:46:09.987135172,wallet
TXN0120161,14,49,Health,153.36,2024-02-17 01:28:53.366194487,wallet
TXN0120162,20,179,Food,67.29,2023-07-16 19:08:03.411291599,cash
TXN0120163,7,90,Toys,228.35,2024-07-18 07:24:47.341820002,upi
TXN0120164,20,28,Food,322.64,2024-01-07 20:27:07.266746998,cash
TXN0120165,16,114,Beauty,264.2,2024-08-05 11:58:04.224987984,upi
TXN0120166,46,70,Books,429.31,2024-04-14 21:29:31.531184435,wallet
TXN0120167,45,108,Food,141.74,2023-09-02 09:16:44.641602516,cash
TXN0120168,26,127,Food,414.73,2023-08-12 18:03:40.747950554,upi
TXN0120169,38,89,Electronics,130.37,2024-07-26 10:45:39.975994587,wallet
TXN0120170,50,150,Electronics,114.79,2023-02-18 08:43:30.570581913,cash
TXN0120171,21,68,Furniture,230.4,2023-07-16 22:54:57.543156624,cash
TXN0120172,10,15,Clothing,462.09,2023-11-09 19:46:11.599084854,upi
TXN0120173,17,31,Health,84.09,2024-11-06 00:59:16.920183182,cash
TXN0120174,45,62,Beauty,189.7,2024-08-23 08:14:17.190292835,upi
TXN0120175,32,192,Automotive,28.19,2024-03-14 21:21:28.958920240,card
TXN0120176,49,64,Food,96.04,2023-07-10 07:44:51.818588972,card
TXN0120177,27,31,Beauty,407.88,2023-05-16 01:28:33.046625137,upi
TXN0120178,47,117,Books,114.71,2024-07-01 07:03:12.663590193,upi
TXN0120179,12,19,Toys,310.52,2024-06-17 05:06:39.727312088,upi
TXN0120180,5,112,Beauty,85.2,2023-09-07 23:47:38.062415600,upi
TXN0120181,29,21,Electronics,46.44,2023-07-26 21:21:55.963177443,cash
TXN0120182,32,164,Food,417.1,2023-03-18 10:49:13.486748695,wallet
TXN0120183,9,167,Automotive,204.26,2024-02-27 03:01:08.941185474,upi
TXN0120184,24,120,Toys,495.69,2023-11-25 01:02:13.619092703,card
TXN0120185,38,76,Furniture,155.9,2023-06-27 05:13:05.305481672,card
TXN0120186,46,86,Books,358.56,2024-11-16 10:34:50.760294676,upi
TXN0120187,41,154,Electronics,355.14,2023-07-24 13:26:33.723312140,cash
TXN0120188,19,133,Clothing,3.91,2024-07-13 18:21:50.368950129,cash
TXN0120189,24,44,Books,416.54,2023-04-12 14:27:04.575087786,card
TXN0120190,19,29,Clothing,49.72,2023-07-29 06:24:14.832778931,card
TXN0120191,39,185,Beauty,96.29,2023-08-14 20:50:29.928869247,upi
TXN0120192,44,52,Books,388.83,2023-11-05 03:01:51.106200933,cash
TXN0120193,26,37,Sports,41.8,2023-11-14 11:42:27.082462788,card
TXN0120194,3,1,Automotive,361.76,2023-10-30 07:12:16.932895899,card
TXN0120195,32,133,Automotive,354.6,2024-04-06 08:00:35.455250502,card
TXN0120196,33,107,Toys,468.33,2024-05-03 17:46:16.260898829,cash
TXN0120197,27,133,Health,237.84,2023-02-25 10:20:08.574369431,card
TXN0120198,11,45,Clothing,313.77,2024-07-27 13:09:01.193940639,wallet
TXN0120199,15,181,Food,486.52,2024-02-13 10:32:53.091444254,wallet
TXN0120200,16,193,Health,312.81,2023-08-02 12:55:51.497939348,card
TXN0120201,28,113,Furniture,181.58,2023-05-27 05:25:51.986619949,card
TXN0120202,37,177,Furniture,24.16,2023-03-09 01:22:22.485871553,wallet
TXN0120203,12,115,Sports,223.01,2023-10-17 08:15:31.900487423,wallet
TXN0120204,21,4,Food,361.4,2024-11-13 20:42:39.948240757,upi
TXN0120205,31,56,Health,211.25,2023-02-20 22:21:18.613684654,card
TXN0120206,38,153,Electronics,161.83,2023-03-26 16:44:19.951047897,card
TXN0120207,6,49,Beauty,36.86,2024-02-09 07:40:37.809080839,card
TXN0120208,12,106,Furniture,167.36,2023-07-02 00:50:09.121341705,wallet
TXN0120209,34,94,Toys,122.93,2024-07-18 16:22:53.853934526,wallet
TXN0120210,46,59,Sports,28.16,2024-09-22 23:47:55.537817478,upi
TXN0120211,44,186,Automotive,42.02,2023-11-06 23:06:44.193030357,cash
TXN0120212,19,117,Toys,242.04,2023-06-10 21:56:57.467164040,cash
TXN0120213,35,18,Furniture,337.64,2023-12-24 02:30:35.621504068,wallet
TXN0120214,45,134,Automotive,77.94,2024-05-28 12:29:18.348552227,upi
TXN0120215,48,175,Furniture,332.61,2024-10-05 08:26:09.612396240,upi
TXN0120216,46,21,Clothing,6.19,2024-07-29 18:18:57.956013441,card
TXN0120217,8,138,Food,47.17,2023-05-27 20:44:16.098990202,upi
TXN0120218,42,125,Sports,169.1,2024-02-21 06:03:49.705327034,cash
TXN0120219,7,63,Health,197.85,2023-09-30 21:27:16.995616674,card
TXN0120220,49,191,Toys,319.68,2024-03-31 12:41:22.527604818,cash
TXN0120221,6,4,Beauty,270.62,2024-03-11 09:49:23.934609413,upi
TXN0120222,45,160,Toys,160.85,2024-01-15 15:57:00.248944521,cash
TXN0120223,30,113,Clothing,94.9,2023-10-09 16:03:04.648531675,card
TXN0120224,50,97,Books,260.44,2023-09-10 14:46:30.783224106,wallet
TXN0120225,29,121,Books,237.3,2024-03-11 07:38:50.095127344,cash
TXN0120226,38,101,Toys,174.14,2023-05-26 13:39:29.976011038,card
TXN0120227,23,159,Electronics,390.6,2023-09-01 05:21:45.915601254,card
TXN0120228,19,35,Toys,78.41,2024-04-18 16:45:05.414305210,upi
TXN0120229,48,196,Automotive,97.87,2024-05-27 22:24:53.222505093,upi
TXN0120230,37,191,Books,168.38,2024-08-20 20:36:32.925781965,wallet
TXN0120231,41,142,Food,468.35,2023-04-28 20:07:51.657207727,wallet
TXN0120232,43,117,Clothing,197.28,2024-02-10 01:34:51.152998447,cash
TXN0120233,15,94,Clothing,182.43,2024-02-06 06:27:37.819215059,card
TXN0120234,15,3,Food,237.49,2023-02-03 04:55:50.788905621,card
TXN0120235,37,64,Electronics,125.12,2024-04-28 01:36:52.612724066,cash
TXN0120236,3,28,Furniture,461.68,2023-08-27 11:26:20.536067724,card
TXN0120237,15,78,Electronics,441.21,2023-01-28 08:28:49.485111713,card
TXN0120238,31,117,Clothing,190.85,2023-02-10 05:09:19.169548273,wallet
TXN0120239,47,20,Toys,327.32,2024-01-05 17:34:08.182718277,cash
TXN0120240,2,194,Food,74.88,2024-06-22 06:38:53.258026600,card
TXN0120241,5,106,Sports,303.85,2023-04-16 17:51:15.606727600,card
TXN0120242,32,80,Beauty,412.68,2024-08-07 20:31:30.283981323,upi
TXN0120243,3,160,Books,18.78,2024-03-24 03:13:48.085591078,upi
TXN0120244,31,10,Beauty,495.94,2024-02-05 14:28:00.761483908,cash
TXN0120245,14,35,Health,398.24,2024-07-26 06:14:26.001234055,card
TXN0120246,50,194,Electronics,337.31,2023-04-08 12:23:42.488117218,upi
TXN0120247,49,22,Clothing,98.45,2023-06-08 03:21:07.714371681,wallet
TXN0120248,27,177,Clothing,155.41,2023-03-15 11:49:15.531607389,card
TXN0120249,7,182,Books,312.23,2023-03-22 12:47:11.063894033,wallet
TXN0120250,5,180,Automotive,296.81,2023-08-04 22:30:09.678126097,wallet
TXN0120251,14,119,Electronics,237.31,2023-08-25 22:48:17.575056553,cash
TXN0120252,18,28,Beauty,183.06,2024-02-05 11:06:13.253554344,wallet
TXN0120253,46,191,Beauty,403.09,2024-06-24 01:18:32.396189451,card
TXN0120254,9,4,Toys,287.69,2023-06-04 06:27:20.772059202,card
TXN0120255,24,59,Electronics,408.63,2024-11-07 20:42:09.587789774,cash
TXN0120256,4,155,Sports,301.46,2024-09-24 20:19:33.754312038,wallet
TXN0120257,31,101,Food,368.39,2023-06-07 13:28:53.024709463,upi
TXN0120258,36,6,Health,355.61,2024-05-13 18:34:58.172654390,card
TXN0120259,7,30,Automotive,116.64,2023-07-02 22:23:05.717074871,cash
TXN0120260,31,55,Clothing,59.12,2023-11-21 18:09:27.547424793,upi
TXN0120261,28,76,Books,382.05,2024-11-19 07:32:35.482195854,card
TXN0120262,21,36,Health,437.71,2024-12-17 02:22:36.125360250,wallet
TXN0120263,41,73,Automotive,340.8,2024-08-28 14:52:02.572411537,cash
TXN0120264,47,185,Food,405.51,2023-08-14 09:59:54.002687454,card
TXN0120265,48,194,Automotive,124.83,2023-01-05 23:20:13.405402899,upi
TXN0120266,12,183,Sports,350.96,2023-09-27 17:03:26.958141327,cash
TXN0120267,10,5,Furniture,356.06,2024-09-03 15:40:20.273187160,wallet
TXN0120268,16,111,Health,419.73,2024-02-26 05:06:29.312900543,card
TXN0120269,50,70,Sports,53.89,2023-10-31 13:11:31.459157467,upi
TXN0120270,41,183,Furniture,177.4,2023-05-05 22:58:35.190292597,upi
TXN0120271,25,139,Books,327.41,2024-04-19 19:20:30.376964808,upi
TXN0120272,31,147,Electronics,226.0,2024-05-05 16:05:40.516628742,cash
TXN0120273,11,9,Toys,434.16,2023-02-01 06:19:24.645901918,upi
TXN0120274,14,46,Food,101.41,2024-06-02 13:04:14.168688774,card
TXN0120275,7,82,Clothing,288.83,2024-04-04 23:45:56.635185003,cash
TXN0120276,1,59,Furniture,305.57,2023-07-09 08:51:47.991273165,card
TXN0120277,25,12,Furniture,144.04,2024-11-22 21:56:34.089133978,cash
TXN0120278,3,98,Beauty,11.68,2024-03-08 04:11:00.178864956,cash
TXN0120279,45,9,Food,400.01,2023-09-10 05:24:06.355680943,upi
TXN0120280,34,52,Sports,277.47,2024-10-25 03:03:46.497108221,upi
TXN0120281,40,33,Electronics,69.52,2023-04-02 21:49:32.712832928,card
TXN0120282,22,13,Health,195.37,2024-06-02 05:32:13.490760803,card
TXN0120283,38,190,Books,454.63,2023-08-12 09:39:09.941295147,cash
TXN0120284,4,48,Automotive,426.87,2024-04-04 00:35:02.023932219,wallet
TXN0120285,50,177,Clothing,90.83,2023-06-03 04:40:47.373951435,upi
TXN0120286,49,175,Electronics,201.93,2024-03-10 05:27:44.309677124,wallet
TXN0120287,46,102,Beauty,489.97,2024-02-23 02:04:46.223712921,cash
TXN0120288,26,97,Books,120.27,2024-12-15 09:56:33.486143351,card
TXN0120289,37,195,Food,197.8,2024-02-15 11:20:14.113539457,wallet
TXN0120290,17,85,Electronics,271.31,2024-09-12 14:22:57.861707211,wallet
TXN0120291,22,178,Food,212.12,2023-12-14 10:40:24.200993061,upi
TXN0120292,44,77,Beauty,126.0,2024-06-01 11:56:22.809129238,cash
TXN0120293,3,85,Beauty,439.31,2024-07-12 07:41:20.523002148,cash
TXN0120294,43,42,Furniture,169.06,2023-08-17 12:02:56.098754644,wallet
TXN0120295,23,93,Books,128.36,2023-06-06 18:49:30.928009033,cash
TXN0120296,7,4,Clothing,35.97,2023-12-24 01:49:15.855696917,upi
TXN0120297,10,28,Electronics,17.08,2023-05-30 23:17:54.841090441,cash
TXN0120298,16,185,Beauty,241.54,2024-04-16 22:46:01.031352043,cash
TXN0120299,32,4,Toys,428.93,2023-05-03 11:15:31.491354704,upi
TXN0120300,35,54,Books,437.54,2024-05-09 07:59:59.085268259,upi
TXN0120301,11,168,Sports,172.78,2023-08-21 21:38:01.473384142,upi
TXN0120302,16,86,Furniture,108.54,2023-02-28 10:16:45.041302681,wallet
TXN0120303,29,128,Toys,21.16,2023-11-07 22:36:46.719971418,card
TXN0120304,40,89,Beauty,150.82,2023-12-11 02:16:23.523124218,cash
TXN0120305,43,41,Sports,176.06,2024-08-23 20:42:54.077845335,wallet
TXN0120306,35,107,Clothing,165.66,2024-09-13 06:13:47.719826221,cash
TXN0120307,31,79,Books,124.81,2024-04-27 11:46:00.333328724,wallet
TXN0120308,32,14,Electronics,199.56,2023-11-15 03:25:53.242228985,wallet
TXN0120309,13,82,Beauty,495.42,2024-05-08 09:25:35.833889723,cash
TXN0120310,20,141,Electronics,479.23,2023-08-27 02:44:55.548061609,wallet
TXN0120311,4,192,Electronics,123.59,2023-06-12 18:49:40.904314995,wallet
TXN0120312,29,50,Automotive,356.06,2024-11-19 04:42:22.560542345,upi
TXN0120313,26,139,Beauty,204.14,2023-02-17 18:57:58.712054253,cash
TXN0120314,40,52,Clothing,134.75,2024-08-20 14:57:51.431517363,upi
TXN0120315,21,116,Sports,21.27,2023-09-30 18:27:12.990127325,wallet
TXN0120316,48,87,Toys,276.6,2023-12-13 06:32:17.110099077,wallet
TXN0120317,16,132,Automotive,461.75,2024-01-14 05:11:20.581151247,upi
TXN0120318,46,129,Clothing,102.61,2024-05-02 07:48:02.534754753,wallet
TXN0120319,44,27,Electronics,25.51,2023-03-31 09:34:06.378335476,cash
TXN0120320,24,192,Electronics,115.2,2023-12-12 01:20:09.729449749,upi
TXN0120321,20,147,Food,301.29,2023-09-25 00:40:32.966078281,cash
TXN0120322,13,33,Food,77.97,2023-03-09 14:14:38.659123182,cash
TXN0120323,31,122,Beauty,308.28,2024-08-16 08:10:57.918025970,upi
TXN0120324,16,149,Health,381.68,2023-02-16 05:19:30.513969660,card
TXN0120325,31,94,Books,212.25,2024-07-11 02:29:42.164338589,wallet
TXN0120326,4,168,Clothing,249.91,2023-12-04 20:16:14.143717289,card
TXN0120327,16,70,Automotive,400.12,2023-04-25 01:29:09.234877825,upi
TXN0120328,16,167,Clothing,336.03,2024-03-12 15:33:17.570964575,wallet
TXN0120329,5,137,Furniture,15.45,2024-05-07 03:43:22.425305367,wallet
TXN0120330,24,117,Books,228.91,2023-05-03 13:25:52.916621685,wallet
TXN0120331,38,155,Books,385.67,2024-12-28 10:23:57.495041609,wallet
TXN0120332,36,34,Beauty,495.57,2023-03-16 18:38:47.525745153,cash
TXN0120333,33,14,Books,497.25,2024-09-13 02:01:57.846135855,cash
TXN0120334,1,73,Beauty,54.1,2023-06-30 11:34:37.134019375,upi
TXN0120335,15,50,Food,170.21,2023-11-23 11:53:04.179816484,wallet
TXN0120336,17,19,Clothing,492.56,2024-07-04 17:30:13.591862917,wallet
TXN0120337,27,21,Electronics,134.03,2023-06-30 14:18:13.135545969,card
TXN0120338,41,139,Health,285.98,2024-09-17 15:47:40.039883852,cash
TXN0120339,36,75,Food,307.22,2023-02-07 08:39:45.121483803,cash
TXN0120340,11,4,Automotive,140.71,2024-12-29 20:22:28.802938700,cash
TXN0120341,29,43,Food,340.6,2023-02-05 18:34:41.308403015,card
TXN0120342,27,75,Toys,435.06,2023-06-17 16:12:16.086653948,upi
TXN0120343,32,142,Furniture,351.84,2023-09-05 06:46:18.310015678,card
TXN0120344,28,58,Furniture,315.61,2023-11-14 10:15:51.376292944,wallet
TXN0120345,9,72,Books,380.27,2024-05-19 06:03:18.370519638,wallet
TXN0120346,16,131,Toys,363.89,2023-08-30 08:23:44.250671864,upi
TXN0120347,15,157,Health,93.98,2023-09-23 05:16:07.711520433,card
TXN0120348,23,181,Furniture,402.48,2023-05-15 10:49:03.918267727,upi
TXN0120349,50,22,Clothing,262.06,2024-05-25 06:24:41.186330557,cash
TXN0120350,45,95,Health,25.16,2023-06-20 20:14:09.376426220,cash
TXN0120351,18,3,Clothing,487.05,2023-02-24 22:54:03.522526503,upi
TXN0120352,6,127,Furniture,236.54,2024-08-14 04:25:05.569768190,wallet
TXN0120353,15,68,Health,177.13,2023-03-10 08:44:02.862724781,card
TXN0120354,25,149,Clothing,142.92,2023-03-02 14:47:03.488102913,upi
TXN0120355,41,179,Health,208.89,2024-09-07 23:22:59.921030045,cash
TXN0120356,48,193,Books,181.13,2024-06-13 03:39:52.276091099,upi
TXN0120357,47,84,Food,236.08,2024-01-12 18:12:38.301685333,wallet
TXN0120358,22,69,Sports,373.78,2024-11-17 19:04:29.490647078,card
TXN0120359,22,60,Clothing,100.06,2023-10-21 22:45:30.886538744,card
TXN0120360,32,43,Electronics,142.4,2024-07-07 05:57:42.845475197,cash
TXN0120361,38,71,Toys,63.74,2024-12-06 12:52:04.913182259,upi
TXN0120362,10,100,Automotive,251.65,2023-03-28 10:07:23.547167301,card
