date,city,max_temp,min_temp,precipitation,humidity,wind_speed
2024-05-07,New York,28.5,16.8,0.5,69,23.6
2024-05-07,Tokyo,31.1,25.2,0.8,43,41.3
2024-05-07,Sydney,15.9,6.8,1.3,49,2.6
2024-05-08,Mumbai,35.7,26.1,1.3,66,14.6
2024-05-08,London,21.3,15.5,1.2,87,27.2
2024-05-08,New York,27.3,18.1,7.6,52,30.1
2024-05-08,Tokyo,31.6,24.1,10.2,41,19.0
2024-05-08,Sydney,15.4,4.9,1.1,47,34.6
2024-05-09,Mumbai,36.1,28.1,0.5,67,35.9
2024-05-09,London,22.0,12.9,10.0,43,12.3
2024-05-09,New York,24.4,19.0,5.7,55,40.3
2024-05-09,Tokyo,28.8,23.8,2.1,54,21.2
2024-05-09,Sydney,13.0,8.4,1.9,88,20.6
2024-05-10,Mumbai,38.7,28.0,1.8,72,18.3
2024-05-10,London,21.6,12.8,0.3,85,13.3
2024-05-10,New York,26.3,15.0,1.0,83,0.0
2024-05-10,Tokyo,30.1,21.9,5.6,79,36.1
2024-05-10,Sydney,13.8,7.7,3.0,45,15.8
2024-05-11,Mumbai,36.2,26.9,6.1,69,33.9
2024-05-11,London,21.6,15.8,11.5,68,32.6
2024-05-11,New York,27.7,19.1,5.1,54,18.2
2024-05-11,Tokyo,29.4,24.5,3.8,71,18.5
2024-05-11,Sydney,15.4,6.8,4.6,87,22.2
2024-05-12,Mumbai,37.1,27.3,0.7,86,7.9
2024-05-12,London,21.7,13.6,0.2,60,16.9
2024-05-12,New York,24.6,17.2,2.1,77,11.6
2024-05-12,Tokyo,30.2,21.7,11.7,74,27.9
2024-05-12,Sydney,17.7,10.0,2.4,44,11.3
2024-05-13,Mumbai,35.2,26.3,1.4,50,26.0
2024-05-13,London,22.6,15.5,5.9,80,45.3
2024-05-13,New York,24.7,19.7,7.1,79,6.6
2024-05-13,Tokyo,30.5,23.1,0.9,60,21.6
2024-05-13,Sydney,13.6,7.0,2.4,77,21.2
2024-05-14,Mumbai,35.1,26.3,1.7,85,12.2
2024-05-14,London,22.1,14.6,2.2,83,20.3
2024-05-14,New York,26.1,17.4,1.5,43,28.1
2024-05-14,Tokyo,30.7,22.1,4.0,61,32.5
2024-05-14,Sydney,13.2,10.7,0.1,74,45.8
2024-05-15,Mumbai,36.1,28.2,2.9,43,30.1
2024-05-15,London,23.5,16.1,3.5,84,26.9
2024-05-15,New York,25.1,21.4,0.8,41,31.3
2024-05-15,Tokyo,30.5,20.8,3.0,49,25.7
2024-05-15,Sydney,12.6,7.9,0.5,86,8.8
2024-05-16,Mumbai,35.4,28.1,3.2,60,10.6
2024-05-16,London,23.1,14.8,2.2,83,29.9
2024-05-16,New York,28.0,19.7,3.7,53,24.3
2024-05-16,Tokyo,29.7,21.8,0.8,70,11.5
2024-05-16,Sydney,15.8,6.4,3.5,55,14.4
2024-05-17,Mumbai,38.5,24.6,0.7,72,19.4
2024-05-17,London,20.2,14.6,2.7,74,8.8
2024-05-17,New York,25.9,18.0,6.3,71,17.8
2024-05-17,Tokyo,30.1,24.8,2.9,84,19.8
2024-05-17,Sydney,15.9,5.8,0.5,82,12.0
2024-05-18,Mumbai,39.7,26.0,0.9,63,34.3
2024-05-18,London,21.3,11.3,3.8,42,39.4
2024-05-18,New York,25.6,18.9,3.9,59,28.1
2024-05-18,Tokyo,31.6,23.5,3.8,72,15.4
2024-05-18,Sydney,14.1,7.7,0.0,78,37.4
2024-05-19,Mumbai,34.8,27.5,2.8,59,11.4
2024-05-19,London,21.2,15.8,0.3,88,14.0
2024-05-19,New York,25.8,19.7,5.3,84,3.6
2024-05-19,Tokyo,30.2,20.7,1.4,57,30.6
2024-05-19,Sydney,12.6,7.3,2.2,53,1.3
2024-05-20,Mumbai,35.6,27.2,3.0,71,16.1
2024-05-20,London,20.1,15.6,1.7,69,27.9
2024-05-20,New York,26.2,17.0,0.2,57,19.5
2024-05-20,Tokyo,29.8,20.1,7.9,70,9.3
2024-05-20,Sydney,15.9,5.1,9.2,41,25.5
2024-05-21,Mumbai,36.4,24.6,4.9,54,14.3
2024-05-21,London,23.2,16.2,3.8,44,35.7
2024-05-21,New York,25.2,18.4,6.1,71,26.1
2024-05-21,Tokyo,26.9,21.9,3.1,62,3.8
2024-05-21,Sydney,15.9,8.9,1.5,54,4.0
2024-05-22,Mumbai,36.6,24.7,0.0,41,21.9
2024-05-22,London,21.3,14.2,1.0,65,6.9
2024-05-22,New York,26.1,16.9,1.2,48,17.8
2024-05-22,Tokyo,29.1,23.7,3.6,70,15.2
2024-05-22,Sydney,15.0,8.0,1.4,42,13.9
2024-05-23,Mumbai,36.1,26.6,15.0,61,8.2
2024-05-23,London,22.7,15.2,0.7,54,23.2
2024-05-23,New York,25.0,19.0,15.1,87,12.0
2024-05-23,Tokyo,30.0,22.0,5.6,40,0.0
2024-05-23,Sydney,15.8,5.4,1.1,75,23.2
2024-05-24,Mumbai,39.6,26.2,3.2,51,12.8
2024-05-24,London,21.3,13.9,1.6,58,9.8
2024-05-24,New York,28.0,17.2,0.1,60,23.4
2024-05-24,Tokyo,30.2,22.2,1.7,84,31.3
2024-05-24,Sydney,17.7,7.2,1.9,76,0.0
2024-05-25,Mumbai,34.2,25.1,3.1,70,19.2
2024-05-25,London,21.7,15.0,1.6,51,23.3
2024-05-25,New York,25.6,18.2,4.1,59,10.8
2024-05-25,Tokyo,28.9,23.1,4.9,66,24.5
2024-05-25,Sydney,16.5,5.2,5.3,61,14.8
2024-05-26,Mumbai,36.3,27.3,1.5,88,16.7
2024-05-26,London,21.4,14.7,2.8,88,0.0
2024-05-26,New York,27.1,19.0,0.5,72,37.0
2024-05-26,Tokyo,28.7,22.1,3.3,55,7.4
2024-05-26,Sydney,18.0,6.2,0.8,67,0.0
2024-05-27,Mumbai,37.9,24.6,1.4,50,27.3
2024-05-27,London,22.4,15.1,1.2,47,12.1
2024-05-27,New York,27.0,18.8,3.0,47,17.5
2024-05-27,Tokyo,29.4,24.0,15.8,64,23.4
2024-05-27,Sydney,13.8,8.7,3.1,79,16.5
2024-05-28,Mumbai,32.8,25.1,0.2,54,30.7
2024-05-28,London,21.5,14.7,2.4,76,12.4
2024-05-28,New York,25.1,19.0,3.4,77,27.9
2024-05-28,Tokyo,28.2,22.0,1.1,84,25.7
2024-05-28,Sydney,13.5,6.6,0.4,80,10.6
2024-05-29,Mumbai,34.4,25.7,3.3,89,14.5
2024-05-29,London,24.1,12.0,0.1,78,12.4
2024-05-29,New York,24.8,21.4,1.2,70,21.1
2024-05-29,Tokyo,27.7,23.6,1.6,64,38.7
2024-05-29,Sydney,13.2,7.6,3.6,76,11.5
2024-05-30,Mumbai,35.4,28.9,2.6,71,19.8
2024-05-30,London,23.3,15.1,1.8,84,30.8
2024-05-30,New York,24.5,20.3,2.8,47,39.6
2024-05-30,Tokyo,30.6,20.8,1.3,88,22.0
2024-05-30,Sydney,17.5,7.3,2.1,56,20.0
2024-05-31,Mumbai,34.6,26.0,7.3,66,28.5
2024-05-31,London,23.7,13.7,2.2,60,11.5
2024-05-31,New York,24.7,19.1,2.3,48,35.6
2024-05-31,Tokyo,28.9,21.0,8.1,53,10.8
2024-05-31,Sydney,17.5,7.2,6.4,66,14.5
2024-06-01,Mumbai,32.2,23.9,3.4,89,27.5
2024-06-01,London,24.4,17.2,0.7,68,20.9
2024-06-01,New York,27.5,17.7,0.1,58,16.1
2024-06-01,Tokyo,26.7,20.3,8.3,45,23.1
2024-06-01,Sydney,11.0,7.8,2.1,51,28.1
2024-06-02,Mumbai,33.3,24.2,6.0,56,16.1
2024-06-02,London,23.4,17.1,8.0,75,32.6
2024-06-02,New York,27.3,15.4,6.0,66,30.5
2024-06-02,Tokyo,30.6,21.1,2.3,52,26.0
2024-06-02,Sydney,12.3,4.2,7.3,67,17.1
2024-06-03,Mumbai,35.9,26.7,2.0,81,19.2
2024-06-03,London,21.6,15.5,0.9,58,18.5
2024-06-03,New York,29.0,18.9,6.7,48,30.8
2024-06-03,Tokyo,27.4,20.7,1.4,45,27.9
2024-06-03,Sydney,15.4,4.6,12.5,65,33.8
2024-06-04,Mumbai,33.3,25.5,1.5,45,28.5
2024-06-04,London,22.8,18.0,0.9,58,6.7
2024-06-04,New York,27.9,20.0,0.5,48,14.8
2024-06-04,Tokyo,29.9,22.3,0.9,89,20.3
2024-06-04,Sydney,13.4,5.5,17.4,44,19.8
2024-06-05,Mumbai,32.0,22.8,2.5,76,35.5
2024-06-05,London,20.9,14.0,3.3,60,11.5
2024-06-05,New York,29.4,20.8,1.3,53,14.6
2024-06-05,Tokyo,25.5,20.2,0.6,80,25.9
2024-06-05,Sydney,14.2,6.3,0.3,54,8.9
2024-06-06,Mumbai,31.9,23.8,2.8,75,15.3
2024-06-06,London,21.1,14.8,1.5,44,28.3
2024-06-06,New York,29.5,20.9,6.5,84,29.2
2024-06-06,Tokyo,24.9,18.7,1.4,89,15.4
2024-06-06,Sydney,11.9,7.4,2.5,49,33.2
2024-06-07,Mumbai,32.9,22.2,4.0,48,33.2
2024-06-07,London,21.1,18.1,3.6,40,22.3
2024-06-07,New York,27.9,21.1,4.2,44,11.0
2024-06-07,Tokyo,27.2,18.2,7.0,86,17.8
2024-06-07,Sydney,15.1,6.4,3.0,83,34.3
2024-06-08,Mumbai,36.1,24.6,0.8,83,22.2
2024-06-08,London,20.6,16.9,0.5,88,31.6
2024-06-08,New York,29.7,20.0,3.3,66,25.3
2024-06-08,Tokyo,28.1,21.3,2.4,47,26.0
2024-06-08,Sydney,13.8,6.8,5.5,79,34.5
2024-06-09,Mumbai,33.1,25.2,1.0,57,19.7
2024-06-09,London,22.1,18.2,4.6,59,22.4
2024-06-09,New York,27.7,19.7,1.8,67,21.4
2024-06-09,Tokyo,27.5,20.7,2.4,88,7.6
2024-06-09,Sydney,14.2,5.9,3.6,72,34.7
2024-06-10,Mumbai,30.9,24.1,1.9,43,27.1
2024-06-10,London,21.7,14.1,1.0,62,11.6
2024-06-10,New York,27.5,21.3,1.0,54,16.9
2024-06-10,Tokyo,29.1,19.9,4.4,64,28.0
2024-06-10,Sydney,13.4,8.2,2.2,59,14.9
2024-06-11,Mumbai,33.7,24.3,0.7,41,29.1
2024-06-11,London,22.2,17.4,2.9,88,38.0
2024-06-11,New York,27.3,22.5,2.4,56,12.9
2024-06-11,Tokyo,29.6,22.2,1.4,46,41.0
2024-06-11,Sydney,12.5,5.7,2.0,51,22.1
2024-06-12,Mumbai,31.1,21.6,0.2,68,29.7
2024-06-12,London,23.6,15.3,5.5,69,24.9
2024-06-12,New York,26.6,22.4,0.3,54,31.2
2024-06-12,Tokyo,30.8,21.5,0.6,72,28.2
2024-06-12,Sydney,15.2,6.4,1.5,65,7.5
2024-06-13,Mumbai,34.0,20.5,0.8,61,35.3
2024-06-13,London,21.7,16.0,8.7,79,28.5
2024-06-13,New York,26.7,17.7,0.8,74,36.4
2024-06-13,Tokyo,31.3,21.7,0.7,80,21.8
2024-06-13,Sydney,12.2,6.2,0.1,40,19.6
2024-06-14,Mumbai,32.7,27.4,1.1,53,26.5
2024-06-14,London,21.4,16.8,5.6,58,7.8
2024-06-14,New York,27.3,21.5,0.6,45,30.5
2024-06-14,Tokyo,27.8,19.2,0.6,76,14.1
2024-06-14,Sydney,14.0,4.1,3.9,49,34.0
2024-06-15,Mumbai,32.0,24.4,2.5,79,16.9
2024-06-15,London,23.1,17.5,6.9,52,27.2
2024-06-15,New York,28.8,17.8,3.3,49,10.4
2024-06-15,Tokyo,26.8,23.8,3.4,66,24.1
2024-06-15,Sydney,13.2,4.3,8.2,71,21.4
2024-06-16,Mumbai,35.3,24.9,5.0,79,12.3
2024-06-16,London,22.6,18.4,4.0,62,15.9
2024-06-16,New York,27.7,21.6,1.4,76,30.6
2024-06-16,Tokyo,29.6,24.6,1.1,78,13.2
2024-06-16,Sydney,15.8,6.2,2.0,53,19.7
2024-06-17,Mumbai,31.9,22.7,1.1,52,8.3
2024-06-17,London,22.8,16.0,0.5,72,20.5
2024-06-17,New York,26.7,20.7,7.0,84,16.6
2024-06-17,Tokyo,29.2,18.3,6.0,75,24.4
2024-06-17,Sydney,16.7,3.1,4.3,70,7.1
2024-06-18,Mumbai,31.7,23.9,1.6,55,20.0
2024-06-18,London,22.5,17.6,1.7,44,20.3
2024-06-18,New York,29.7,18.7,5.5,82,10.9
2024-06-18,Tokyo,28.6,23.7,2.2,74,20.5
2024-06-18,Sydney,14.2,8.4,5.2,41,27.7
2024-06-19,Mumbai,34.3,23.6,2.6,48,13.7
2024-06-19,London,20.7,14.8,0.6,71,29.9
2024-06-19,New York,29.0,19.4,3.4,60,20.5
2024-06-19,Tokyo,27.3,20.1,0.0,73,18.2
2024-06-19,Sydney,13.4,6.3,4.1,66,18.4
2024-06-20,Mumbai,32.6,22.6,1.6,44,2.9
2024-06-20,London,23.3,15.0,3.0,41,11.7
2024-06-20,New York,28.8,19.1,2.5,66,15.6
2024-06-20,Tokyo,29.6,21.9,2.6,76,34.4
2024-06-20,Sydney,13.7,4.7,1.4,62,27.7
2024-06-21,Mumbai,31.7,23.9,5.3,56,23.8
2024-06-21,London,20.8,14.4,6.7,79,21.9
2024-06-21,New York,25.7,20.6,3.0,80,26.1
2024-06-21,Tokyo,27.9,19.5,2.4,76,5.0
2024-06-21,Sydney,12.7,7.4,6.2,48,21.3
2024-06-22,Mumbai,33.6,22.1,1.5,43,15.8
2024-06-22,London,22.9,14.6,3.5,66,15.7
2024-06-22,New York,30.7,18.9,4.8,68,0.9
2024-06-22,Tokyo,30.6,20.6,10.7,69,32.5
2024-06-22,Sydney,10.0,6.3,3.9,84,24.4
2024-06-23,Mumbai,35.0,23.7,5.3,49,45.0
2024-06-23,London,22.0,18.6,1.7,68,13.8
2024-06-23,New York,28.7,19.6,2.1,50,13.6
2024-06-23,Tokyo,29.1,19.3,6.2,59,19.5
2024-06-23,Sydney,12.1,5.6,0.3,75,18.5
2024-06-24,Mumbai,31.8,25.3,0.1,53,20.4
2024-06-24,London,24.3,14.8,9.4,84,15.8
2024-06-24,New York,29.1,20.3,1.4,72,30.9
2024-06-24,Tokyo,30.1,20.7,0.9,85,25.0
2024-06-24,Sydney,12.7,5.3,5.4,58,28.2
2024-06-25,Mumbai,35.9,26.7,9.1,70,26.0
2024-06-25,London,22.4,17.4,1.3,89,19.9
2024-06-25,New York,28.7,18.9,1.8,73,19.4
2024-06-25,Tokyo,26.9,19.5,0.9,57,28.5
2024-06-25,Sydney,15.0,8.8,2.1,42,10.0
2024-06-26,Mumbai,31.9,25.9,0.9,80,26.2
2024-06-26,London,23.3,17.9,2.1,59,15.9
2024-06-26,New York,27.0,19.0,3.5,86,38.1
2024-06-26,Tokyo,28.5,18.3,1.1,45,5.0
2024-06-26,Sydney,14.2,7.9,1.8,86,36.9
2024-06-27,Mumbai,37.1,21.5,3.0,71,15.1
2024-06-27,London,23.0,14.9,0.0,54,32.7
2024-06-27,New York,27.6,19.3,0.3,62,21.5
2024-06-27,Tokyo,27.8,18.9,0.6,41,14.3
2024-06-27,Sydney,15.5,6.9,2.1,48,39.8
2024-06-28,Mumbai,31.7,25.6,1.1,76,24.5
2024-06-28,London,22.9,15.8,2.8,70,0.8
2024-06-28,New York,29.7,19.5,0.9,55,8.7
2024-06-28,Tokyo,29.1,21.4,0.3,82,6.9
2024-06-28,Sydney,13.1,3.0,2.0,67,29.7
2024-06-29,Mumbai,32.6,24.4,0.0,80,16.6
2024-06-29,London,23.5,12.2,1.5,86,25.2
2024-06-29,New York,29.9,20.0,6.7,89,27.3
2024-06-29,Tokyo,29.1,21.5,1.9,48,24.6
2024-06-29,Sydney,12.7,7.8,0.3,64,15.3
2024-06-30,Mumbai,32.5,26.4,1.4,87,17.0
2024-06-30,London,23.3,14.4,1.5,87,14.6
2024-06-30,New York,27.3,18.7,2.0,74,28.6
2024-06-30,Tokyo,27.9,20.3,6.3,51,0.2
2024-06-30,Sydney,15.4,7.3,0.9,77,24.5
2024-07-01,Mumbai,30.5,21.1,0.1,67,20.1
2024-07-01,London,21.3,14.1,0.9,66,33.2
2024-07-01,New York,28.4,19.3,0.2,51,16.3
2024-07-01,Tokyo,24.0,15.4,1.1,65,30.3
2024-07-01,Sydney,14.5,8.6,1.5,47,21.6
2024-07-02,Mumbai,29.5,20.9,6.4,71,32.1
2024-07-02,London,25.2,14.5,2.4,81,1.5
2024-07-02,New York,25.9,17.3,1.2,76,19.2
2024-07-02,Tokyo,25.3,17.3,5.1,47,34.6
2024-07-02,Sydney,14.4,7.0,7.0,79,31.0
2024-07-03,Mumbai,27.9,21.4,3.2,67,0.0
2024-07-03,London,22.6,15.9,4.0,48,16.3
2024-07-03,New York,25.9,19.8,2.4,44,3.2
2024-07-03,Tokyo,22.7,17.3,0.1,79,43.7
2024-07-03,Sydney,14.5,7.7,1.4,64,33.7
2024-07-04,Mumbai,27.1,23.1,4.1,42,25.7
2024-07-04,London,22.9,15.0,2.1,65,25.8
2024-07-04,New York,26.5,15.8,4.1,83,3.0
2024-07-04,Tokyo,24.0,15.0,6.8,81,28.2
2024-07-04,Sydney,15.9,5.4,1.2,70,30.2
2024-07-05,Mumbai,28.7,21.2,1.0,60,11.6
2024-07-05,London,21.3,17.1,11.1,42,9.4
2024-07-05,New York,25.5,17.9,2.3,61,19.0
2024-07-05,Tokyo,23.5,13.4,1.9,43,20.3
2024-07-05,Sydney,14.7,5.0,0.2,79,17.2
2024-07-06,Mumbai,29.7,19.0,5.6,73,25.1
2024-07-06,London,21.7,15.3,5.6,57,0.9
2024-07-06,New York,28.9,19.1,3.0,77,19.6
2024-07-06,Tokyo,24.9,16.1,0.2,75,13.7
2024-07-06,Sydney,15.3,7.3,4.4,66,6.0
2024-07-07,Mumbai,28.4,24.9,2.9,54,16.3
2024-07-07,London,22.8,15.2,4.5,68,19.0
2024-07-07,New York,26.3,18.7,0.3,76,19.9
2024-07-07,Tokyo,21.8,19.3,4.6,77,37.1
2024-07-07,Sydney,15.6,8.9,7.7,78,22.7
2024-07-08,Mumbai,29.7,24.2,1.5,45,15.6
2024-07-08,London,22.2,15.4,1.0,79,13.9
2024-07-08,New York,26.6,21.9,0.4,52,35.5
2024-07-08,Tokyo,25.4,18.5,1.3,57,26.4
2024-07-08,Sydney,14.5,6.4,3.9,60,13.5
2024-07-09,Mumbai,29.1,22.8,3.3,45,21.4
2024-07-09,London,24.5,13.0,1.4,52,10.1
2024-07-09,New York,25.1,18.8,12.6,85,21.5
2024-07-09,Tokyo,26.6,13.8,1.9,81,33.5
2024-07-09,Sydney,15.7,6.5,1.4,58,32.4
2024-07-10,Mumbai,30.2,19.0,9.0,56,29.6
2024-07-10,London,19.8,16.2,2.8,80,22.2
2024-07-10,New York,31.2,18.0,0.8,80,2.2
2024-07-10,Tokyo,25.1,15.9,2.9,50,37.4
2024-07-10,Sydney,15.9,6.1,0.4,47,36.2
2024-07-11,Mumbai,29.8,19.0,0.7,60,27.8
2024-07-11,London,21.2,14.6,0.6,48,17.8
2024-07-11,New York,27.8,16.0,3.1,73,17.3
2024-07-11,Tokyo,26.9,16.7,8.4,44,37.3
2024-07-11,Sydney,13.5,9.2,7.7,73,16.2
2024-07-12,Mumbai,29.9,22.8,4.8,71,25.9
2024-07-12,London,23.2,11.1,2.4,42,2.3
2024-07-12,New York,29.4,18.5,3.7,50,40.5
2024-07-12,Tokyo,27.3,16.0,0.5,85,25.0
2024-07-12,Sydney,15.7,8.1,1.5,48,28.9
2024-07-13,Mumbai,30.8,21.5,2.1,69,39.5
2024-07-13,London,21.6,12.0,1.0,81,27.1
2024-07-13,New York,28.6,18.1,0.6,74,28.2
2024-07-13,Tokyo,22.4,15.2,6.4,70,24.5
2024-07-13,Sydney,12.9,8.5,2.7,58,25.5
2024-07-14,Mumbai,30.2,22.8,8.1,89,16.7
2024-07-14,London,22.1,14.5,3.2,82,10.1
2024-07-14,New York,24.7,17.5,3.2,62,20.7
2024-07-14,Tokyo,24.9,16.8,5.8,85,6.7
2024-07-14,Sydney,13.5,5.9,5.2,50,30.9
2024-07-15,Mumbai,30.3,20.5,1.0,60,25.4
2024-07-15,London,22.3,14.5,1.6,81,14.8
2024-07-15,New York,25.9,18.0,0.1,68,8.1
2024-07-15,Tokyo,24.6,16.2,9.3,78,5.3
2024-07-15,Sydney,12.2,5.1,4.7,67,27.1
2024-07-16,Mumbai,31.2,21.1,9.0,58,37.3
2024-07-16,London,22.6,14.8,0.8,66,15.5
2024-07-16,New York,24.9,18.5,1.0,63,8.6
2024-07-16,Tokyo,22.4,17.1,1.1,45,31.6
2024-07-16,Sydney,14.1,7.2,2.5,56,37.8
2024-07-17,Mumbai,31.6,19.5,1.5,56,13.4
2024-07-17,London,20.3,13.3,1.9,87,38.0
2024-07-17,New York,25.4,18.2,0.3,50,16.8
2024-07-17,Tokyo,25.8,15.6,1.5,67,11.8
2024-07-17,Sydney,13.1,5.4,1.7,78,0.0
2024-07-18,Mumbai,31.0,21.3,1.1,72,21.2
2024-07-18,London,24.7,14.4,0.4,54,15.8
2024-07-18,New York,26.6,18.0,1.6,44,22.2
2024-07-18,Tokyo,23.0,15.5,1.8,68,14.8
2024-07-18,Sydney,12.4,6.1,3.5,42,20.0
2024-07-19,Mumbai,31.0,18.7,0.1,83,6.0
2024-07-19,London,19.0,13.4,0.2,64,28.5
2024-07-19,New York,26.6,17.5,3.7,78,25.5
2024-07-19,Tokyo,23.6,16.4,1.1,62,15.7
2024-07-19,Sydney,14.3,8.1,0.0,86,27.2
2024-07-20,Mumbai,29.6,19.9,6.6,46,19.9
2024-07-20,London,22.0,13.6,4.7,71,27.1
2024-07-20,New York,24.8,17.5,2.3,42,23.9
2024-07-20,Tokyo,24.6,17.5,1.2,83,10.6
2024-07-20,Sydney,14.9,5.6,2.3,45,43.3
2024-07-21,Mumbai,30.6,20.9,1.4,42,19.5
2024-07-21,London,21.8,13.8,1.0,72,30.2
2024-07-21,New York,24.8,19.9,1.8,51,13.7
2024-07-21,Tokyo,24.3,15.4,2.0,72,47.2
2024-07-21,Sydney,13.1,7.4,5.2,59,21.6
2024-07-22,Mumbai,32.2,23.2,1.9,79,0.0
2024-07-22,London,20.4,16.4,0.4,58,12.8
2024-07-22,New York,28.2,19.4,5.0,71,25.4
2024-07-22,Tokyo,25.0,14.5,2.4,88,15.1
2024-07-22,Sydney,18.1,7.3,3.1,69,14.3
2024-07-23,Mumbai,29.3,22.2,6.3,57,13.3
2024-07-23,London,22.1,15.7,1.8,84,7.3
2024-07-23,New York,29.7,18.6,2.0,88,22.8
2024-07-23,Tokyo,24.8,16.9,0.7,69,23.3
2024-07-23,Sydney,14.5,7.8,5.7,69,15.5
2024-07-24,Mumbai,28.8,22.9,1.4,59,9.0
2024-07-24,London,20.3,12.9,1.7,88,16.5
2024-07-24,New York,28.1,18.1,0.7,64,18.3
2024-07-24,Tokyo,26.4,13.2,4.0,64,13.2
2024-07-24,Sydney,15.0,6.3,3.0,84,18.7
2024-07-25,Mumbai,29.7,22.3,1.2,63,11.8
2024-07-25,London,19.7,17.5,2.3,63,14.4
2024-07-25,New York,25.0,20.0,1.9,56,26.5
2024-07-25,Tokyo,26.6,15.8,4.2,65,22.4
2024-07-25,Sydney,16.3,5.3,0.6,50,34.6
2024-07-26,Mumbai,28.1,20.8,0.1,48,19.2
2024-07-26,London,20.3,16.1,4.1,52,23.6
2024-07-26,New York,25.9,15.3,0.4,54,17.6
2024-07-26,Tokyo,22.3,17.5,0.1,67,9.5
2024-07-26,Sydney,16.1,6.8,1.9,51,23.2
2024-07-27,Mumbai,29.7,19.0,0.0,53,18.9
2024-07-27,London,21.4,14.1,8.6,42,1.3
2024-07-27,New York,24.0,19.9,0.7,57,14.0
2024-07-27,Tokyo,25.1,18.8,1.2,55,12.6
2024-07-27,Sydney,16.3,4.5,0.4,77,31.9
2024-07-28,Mumbai,28.9,20.9,0.2,66,24.9
2024-07-28,London,20.7,15.0,9.7,85,17.0
2024-07-28,New York,26.9,15.9,13.0,40,35.7
2024-07-28,Tokyo,22.7,18.0,3.1,66,20.9
2024-07-28,Sydney,14.4,7.2,0.8,46,10.3
2024-07-29,Mumbai,30.5,21.6,4.2,83,37.9
2024-07-29,London,21.4,14.0,1.5,69,5.7
2024-07-29,New York,24.8,18.5,6.7,69,24.7
2024-07-29,Tokyo,25.2,17.9,7.8,50,0.0
2024-07-29,Sydney,13.4,7.9,0.4,83,11.5
2024-07-30,Mumbai,32.4,19.8,4.0,85,13.7
2024-07-30,London,22.9,16.0,1.6,87,26.5
2024-07-30,New York,28.8,19.0,0.9,68,33.1
2024-07-30,Tokyo,24.5,15.4,0.2,88,9.0
2024-07-30,Sydney,15.1,5.3,2.6,41,23.2
2024-07-31,Mumbai,33.2,24.1,0.2,89,4.8
2024-07-31,London,22.1,15.1,0.8,43,27.5
2024-07-31,New York,29.5,20.4,1.7,62,15.5
2024-07-31,Tokyo,25.6,14.9,5.8,89,9.8
2024-07-31,Sydney,13.6,5.9,1.0,47,17.2
2024-08-01,Mumbai,28.0,23.1,1.4,50,26.2
2024-08-01,London,18.3,12.7,6.4,87,16.5
2024-08-01,New York,18.5,13.2,4.0,86,9.9
2024-08-01,Tokyo,18.3,12.8,19.2,84,16.5
2024-08-01,Sydney,15.5,9.0,0.5,80,37.6
2024-08-02,Mumbai,28.1,20.2,3.4,87,9.4
2024-08-02,London,17.7,12.4,0.4,58,12.3
2024-08-02,New York,22.6,17.6,2.0,79,21.0
2024-08-02,Tokyo,21.1,12.9,6.9,60,22.9
2024-08-02,Sydney,16.5,9.5,3.2,86,8.8
2024-08-03,Mumbai,31.3,17.6,0.2,53,30.2
2024-08-03,London,17.5,10.2,0.0,57,17.8
2024-08-03,New York,20.8,14.2,1.2,62,22.9
2024-08-03,Tokyo,19.6,11.3,3.4,84,23.1
2024-08-03,Sydney,18.8,9.5,8.4,82,24.3
2024-08-04,Mumbai,27.0,20.1,3.5,47,33.4
2024-08-04,London,19.6,12.4,0.4,76,4.5
2024-08-04,New York,19.6,12.5,3.8,69,32.8
2024-08-04,Tokyo,18.6,12.5,5.9,57,20.5
2024-08-04,Sydney,16.9,10.3,0.6,51,11.2
2024-08-05,Mumbai,31.6,18.4,1.2,69,16.2
2024-08-05,London,18.3,10.7,4.0,58,30.8
2024-08-05,New York,22.6,15.3,0.4,53,34.3
2024-08-05,Tokyo,22.0,10.7,0.6,83,28.4
2024-08-05,Sydney,17.6,11.1,1.1,70,13.0
2024-08-06,Mumbai,27.7,17.1,2.6,80,20.7
2024-08-06,London,18.9,10.1,2.2,42,17.8
2024-08-06,New York,20.1,17.9,4.7,86,39.0
2024-08-06,Tokyo,21.1,11.7,15.5,67,23.0
2024-08-06,Sydney,16.6,11.4,1.3,84,42.7
2024-08-07,Mumbai,28.4,20.1,4.1,51,34.3
2024-08-07,London,17.4,11.5,2.4,54,22.1
2024-08-07,New York,22.3,15.4,0.9,67,21.0
2024-08-07,Tokyo,19.2,12.6,3.0,80,4.3
2024-08-07,Sydney,16.4,8.2,1.1,58,29.5
2024-08-08,Mumbai,28.8,20.6,3.0,57,19.2
2024-08-08,London,15.6,10.7,0.1,51,15.8
2024-08-08,New York,20.9,15.9,1.9,62,2.7
2024-08-08,Tokyo,16.5,9.3,3.6,52,7.1
2024-08-08,Sydney,20.5,8.3,2.1,47,12.0
2024-08-09,Mumbai,29.3,18.9,3.9,51,18.0
2024-08-09,London,18.6,9.5,2.6,55,18.2
2024-08-09,New York,22.4,13.9,4.7,72,23.6
2024-08-09,Tokyo,18.7,10.1,1.8,88,35.7
2024-08-09,Sydney,17.6,9.1,1.2,51,15.0
2024-08-10,Mumbai,26.9,18.6,0.3,76,23.1
2024-08-10,London,16.4,13.4,0.9,76,28.9
