order_id,customer_id,category,order_date,quantity,price,discount,country
ORD007451,233,Electronics,2023-05-14,5,425.95,0.03,IN
ORD007452,442,Toys,2023-01-17,1,49.24,0.34,DE
ORD007453,173,Books,2024-07-22,8,320.32,0.13,NL
ORD007454,49,Clothing,2024-07-07,7,42.79,0.26,IN
ORD007455,275,Automotive,2024-11-12,4,39.46,0.4,UK
ORD007456,209,Toys,2024-03-05,9,44.19,0.11,FR
ORD007457,422,Toys,2023-07-06,1,76.59,0.25,UK
ORD007458,18,Sports,2023-09-22,6,270.78,0.22,DE
ORD007459,145,Clothing,2024-03-17,6,374.82,0.03,JP
ORD007460,349,Sports,2024-04-04,1,86.47,0.14,UK
ORD007461,6,Books,2023-02-01,1,9.27,0.05,BR
ORD007462,282,Automotive,2024-10-26,10,216.66,0.1,SE
ORD007463,336,Sports,2024-11-07,7,216.15,0.34,CA
ORD007464,17,Beauty,2024-08-05,9,222.43,0.13,US
ORD007465,282,Clothing,2023-07-02,4,281.29,0.01,FR
ORD007466,466,Books,2023-09-12,6,486.01,0.35,NL
ORD007467,258,Sports,2024-05-27,9,145.67,0.37,NL
ORD007468,87,Automotive,2023-08-12,5,287.65,0.22,JP
ORD007469,393,Electronics,2023-10-11,6,422.5,0.14,FR
ORD007470,30,Electronics,2024-05-02,9,220.86,0.33,AU
ORD007471,425,Toys,2023-01-25,1,13.34,0.04,MX
ORD007472,477,Electronics,2023-04-11,6,179.78,0.25,CA
ORD007473,73,Books,2023-01-27,7,353.53,0.06,IT
ORD007474,138,Toys,2023-07-13,9,98.26,0.34,ES
ORD007475,417,Home & Garden,2023-12-18,9,335.24,0.31,BR
ORD007476,371,Beauty,2024-09-08,2,31.7,0.36,JP
ORD007477,271,Electronics,2023-05-11,1,337.55,0.39,AU
ORD007478,337,Toys,2023-09-18,2,253.01,0.32,JP
ORD007479,436,Toys,2023-01-07,8,353.08,0.11,NL
ORD007480,358,Books,2023-12-05,3,19.72,0.25,DE
ORD007481,284,Toys,2023-01-19,8,476.31,0.37,IN
ORD007482,194,Home & Garden,2023-08-24,10,292.61,0.08,AU
ORD007483,448,Beauty,2024-08-29,7,336.29,0.08,UK
ORD007484,287,Beauty,2024-11-14,2,408.79,0.3,US
ORD007485,417,Toys,2023-09-26,5,30.35,0.25,US
ORD007486,429,Sports,2023-07-26,3,85.0,0.18,IT
ORD007487,163,Toys,2024-07-07,7,83.9,0.04,SE
ORD007488,372,Clothing,2024-05-24,5,83.75,0.3,UK
ORD007489,322,Home & Garden,2023-10-04,5,49.09,0.14,NL
ORD007490,115,Books,2024-10-22,7,460.48,0.36,CA
ORD007491,285,Electronics,2023-11-28,4,178.12,0.24,SE
ORD007492,478,Beauty,2024-11-14,10,62.14,0.3,US
ORD007493,268,Toys,2024-10-07,1,357.87,0.07,FR
ORD007494,345,Books,2024-11-23,8,187.12,0.27,IN
ORD007495,55,Electronics,2023-03-21,5,107.53,0.39,CA
ORD007496,195,Automotive,2023-07-14,7,464.77,0.09,SG
ORD007497,12,Toys,2023-09-28,8,424.67,0.3,BR
ORD007498,184,Beauty,2024-06-26,9,298.36,0.16,AU
ORD007499,172,Electronics,2023-08-03,1,251.77,0.04,SE
ORD007500,95,Automotive,2023-06-01,4,56.56,0.36,SG
ORD007501,249,Electronics,2023-09-08,1,243.63,0.17,SE
ORD007502,253,Automotive,2023-08-15,4,209.94,0.14,ES
ORD007503,277,Sports,2024-08-17,2,254.82,0.32,CA
ORD007504,199,Beauty,2024-12-23,7,206.04,0.01,ES
ORD007505,259,Automotive,2023-08-10,3,268.74,0.24,NL
ORD007506,290,Automotive,2023-02-07,5,287.67,0.02,IN
ORD007507,73,Toys,2024-06-10,6,47.75,0.38,AU
ORD007508,241,Electronics,2023-12-17,1,109.55,0.36,NL
ORD007509,409,Toys,2023-11-13,9,231.9,0.26,DE
ORD007510,353,Sports,2023-09-14,5,452.15,0.21,SG
ORD007511,360,Beauty,2023-12-10,1,470.04,0.31,DE
ORD007512,148,Automotive,2023-04-10,2,286.29,0.28,IT
ORD007513,432,Home & Garden,2024-03-22,8,288.99,0.17,BR
ORD007514,245,Books,2024-11-09,10,268.97,0.06,UK
ORD007515,442,Toys,2024-11-02,8,149.76,0.34,UK
ORD007516,79,Clothing,2024-06-22,3,231.25,0.28,FR
ORD007517,417,Home & Garden,2023-10-12,5,287.52,0.13,BR
ORD007518,149,Toys,2024-11-03,3,433.89,0.17,BR
ORD007519,333,Automotive,2024-04-26,2,176.26,0.29,US
ORD007520,9,Toys,2024-01-03,9,109.1,0.25,BR
ORD007521,221,Toys,2023-07-27,1,79.39,0.37,FR
ORD007522,390,Sports,2024-07-05,5,162.52,0.01,AU
ORD007523,318,Books,2024-08-05,2,255.72,0.25,SE
ORD007524,156,Beauty,2024-02-13,5,492.46,0.15,IT
ORD007525,124,Books,2023-07-28,4,102.61,0.12,SE
ORD007526,116,Clothing,2023-10-12,4,30.13,0.36,IT
ORD007527,462,Toys,2024-03-31,6,139.87,0.17,IT
ORD007528,151,Automotive,2023-06-12,4,307.36,0.17,SE
ORD007529,317,Home & Garden,2023-12-10,4,477.43,0.11,UK
ORD007530,6,Books,2023-01-31,3,339.92,0.3,IN
ORD007531,300,Clothing,2024-08-10,6,394.53,0.18,SE
ORD007532,325,Beauty,2023-10-06,7,311.34,0.16,BR
ORD007533,291,Toys,2023-11-21,9,481.91,0.28,FR
ORD007534,417,Clothing,2024-10-08,10,296.21,0.25,IT
ORD007535,342,Sports,2023-10-17,2,340.93,0.4,UK
ORD007536,106,Books,2023-12-13,7,491.92,0.12,NL
ORD007537,343,Electronics,2023-08-04,9,281.53,0.37,AU
ORD007538,119,Toys,2024-08-12,2,123.0,0.2,IN
ORD007539,23,Home & Garden,2023-11-15,2,475.04,0.01,DE
ORD007540,465,Clothing,2023-12-18,2,278.26,0.29,FR
ORD007541,213,Toys,2023-12-26,5,405.05,0.15,IT
ORD007542,217,Clothing,2024-05-08,8,204.86,0.35,UK
ORD007543,488,Clothing,2024-01-31,8,480.55,0.16,CA
ORD007544,304,Clothing,2023-11-14,7,395.27,0.05,SG
ORD007545,380,Beauty,2024-04-23,7,319.18,0.27,BR
ORD007546,439,Home & Garden,2024-04-10,9,384.19,0.14,SG
ORD007547,96,Sports,2024-06-02,8,410.68,0.25,SG
ORD007548,77,Beauty,2023-12-09,5,428.12,0.12,UK
ORD007549,214,Home & Garden,2024-12-16,8,280.36,0.13,IN
ORD007550,37,Books,2024-02-25,1,353.19,0.21,SG
ORD007551,231,Automotive,2024-08-05,1,484.59,0.21,CA
ORD007552,272,Sports,2023-12-07,5,288.75,0.4,US
ORD007553,490,Toys,2023-09-04,5,10.25,0.22,BR
ORD007554,85,Books,2024-01-18,9,11.71,0.24,IN
ORD007555,476,Automotive,2024-02-26,4,386.45,0.34,MX
ORD007556,122,Books,2023-08-14,3,28.74,0.0,IN
ORD007557,39,Automotive,2024-07-04,10,343.24,0.38,BR
ORD007558,424,Sports,2023-11-09,7,446.12,0.13,UK
ORD007559,133,Home & Garden,2024-04-27,10,283.02,0.33,UK
ORD007560,149,Toys,2023-07-30,7,121.06,0.24,UK
ORD007561,37,Books,2023-12-20,3,464.74,0.34,US
ORD007562,268,Beauty,2023-09-15,4,255.87,0.15,IT
ORD007563,98,Beauty,2023-11-02,8,94.32,0.34,NL
ORD007564,304,Electronics,2024-05-08,2,209.81,0.37,AU
ORD007565,225,Electronics,2023-04-25,3,384.9,0.12,DE
ORD007566,136,Electronics,2023-06-29,8,290.25,0.25,ES
ORD007567,301,Home & Garden,2023-09-20,8,283.22,0.08,US
ORD007568,78,Toys,2023-07-19,7,26.45,0.26,US
ORD007569,407,Toys,2023-05-08,3,213.39,0.37,BR
ORD007570,347,Books,2024-08-19,1,345.42,0.26,US
ORD007571,44,Beauty,2023-04-29,8,90.16,0.29,DE
ORD007572,498,Electronics,2024-04-13,3,490.92,0.35,CA
ORD007573,141,Toys,2023-11-26,1,19.28,0.27,SG
ORD007574,483,Home & Garden,2023-04-30,6,135.74,0.1,JP
ORD007575,305,Electronics,2023-08-05,8,23.4,0.26,IT
ORD007576,461,Beauty,2023-03-21,5,132.39,0.37,CA
ORD007577,230,Toys,2023-03-11,5,159.45,0.29,SG
ORD007578,386,Sports,2023-09-20,5,243.18,0.11,SE
ORD007579,155,Toys,2024-07-05,8,432.56,0.36,NL
ORD007580,348,Books,2023-10-18,9,154.33,0.37,CA
ORD007581,89,Electronics,2024-02-20,1,105.82,0.09,CA
ORD007582,74,Home & Garden,2023-04-04,2,106.76,0.15,DE
ORD007583,355,Books,2024-10-05,9,47.93,0.04,IT
ORD007584,17,Toys,2023-08-30,4,79.36,0.37,ES
ORD007585,118,Home & Garden,2023-05-19,7,152.68,0.23,IN
ORD007586,245,Automotive,2023-09-16,1,119.89,0.13,US
ORD007587,343,Toys,2024-12-08,4,44.48,0.11,FR
ORD007588,290,Toys,2024-04-04,6,479.71,0.23,BR
ORD007589,459,Toys,2023-03-30,4,44.22,0.39,BR
ORD007590,363,Books,2023-04-29,3,370.32,0.19,IN
ORD007591,108,Sports,2024-07-10,3,137.36,0.39,SG
ORD007592,352,Automotive,2024-09-09,7,279.14,0.3,UK
ORD007593,361,Automotive,2023-03-02,6,6.69,0.28,US
ORD007594,426,Books,2023-08-03,3,9.57,0.06,CA
ORD007595,401,Toys,2023-02-04,1,172.45,0.08,SE
ORD007596,314,Electronics,2023-04-01,3,353.75,0.3,SG
ORD007597,317,Clothing,2023-04-11,8,486.38,0.07,FR
ORD007598,228,Home & Garden,2023-11-16,9,229.29,0.22,BR
ORD007599,163,Toys,2023-01-10,8,341.94,0.21,UK
ORD007600,479,Clothing,2024-06-04,10,286.04,0.29,AU
ORD007601,120,Clothing,2023-10-22,3,470.06,0.22,SG
ORD007602,421,Toys,2023-10-20,8,283.33,0.09,JP
ORD007603,394,Clothing,2024-12-03,2,141.59,0.31,UK
ORD007604,309,Electronics,2023-08-30,9,354.36,0.31,IT
ORD007605,163,Toys,2023-01-31,10,430.77,0.02,SG
ORD007606,356,Sports,2023-10-23,5,425.1,0.22,CA
ORD007607,404,Sports,2023-12-07,7,402.07,0.03,MX
ORD007608,300,Sports,2023-12-10,3,51.51,0.05,MX
ORD007609,421,Automotive,2023-12-05,7,235.74,0.02,NL
ORD007610,256,Automotive,2023-09-02,3,217.86,0.3,SG
ORD007611,436,Sports,2024-02-03,7,492.32,0.23,MX
ORD007612,202,Toys,2024-09-27,5,78.81,0.2,IT
ORD007613,409,Sports,2023-09-19,3,232.77,0.09,US
ORD007614,35,Books,2024-01-26,8,367.01,0.01,CA
ORD007615,451,Clothing,2024-09-10,9,37.84,0.09,ES
ORD007616,334,Toys,2023-10-18,1,447.26,0.13,SE
ORD007617,465,Beauty,2023-04-10,5,355.06,0.35,ES
ORD007618,462,Toys,2023-11-12,7,73.45,0.06,CA
ORD007619,247,Books,2024-01-04,3,344.51,0.08,DE
ORD007620,329,Sports,2024-09-26,3,320.47,0.06,BR
ORD007621,146,Home & Garden,2024-09-14,6,65.8,0.31,UK
ORD007622,489,Automotive,2024-07-14,4,482.51,0.06,ES
ORD007623,95,Sports,2023-10-07,9,256.58,0.04,AU
ORD007624,95,Home & Garden,2023-07-22,7,270.47,0.2,IT
ORD007625,196,Automotive,2023-11-19,8,343.81,0.2,US
ORD007626,218,Clothing,2023-08-22,9,105.3,0.18,CA
ORD007627,127,Books,2024-12-16,8,299.36,0.34,US
ORD007628,482,Clothing,2023-03-03,6,167.02,0.22,CA
ORD007629,422,Toys,2024-01-05,3,440.67,0.01,NL
ORD007630,102,Toys,2023-10-08,3,448.58,0.13,AU
ORD007631,421,Toys,2024-07-17,3,379.71,0.31,NL
ORD007632,157,Automotive,2024-03-11,1,89.81,0.06,JP
ORD007633,222,Electronics,2023-02-13,9,238.79,0.34,IN
ORD007634,492,Clothing,2024-05-06,10,481.52,0.21,IT
ORD007635,405,Home & Garden,2023-12-26,8,184.66,0.13,IN
ORD007636,176,Clothing,2024-03-25,3,166.33,0.09,BR
ORD007637,321,Electronics,2023-03-08,9,113.95,0.13,AU
ORD007638,402,Clothing,2024-01-08,7,41.56,0.02,SG
ORD007639,288,Clothing,2024-01-21,10,43.48,0.22,DE
ORD007640,124,Automotive,2023-04-17,8,92.36,0.1,NL
ORD007641,406,Electronics,2024-03-24,4,209.31,0.35,MX
ORD007642,177,Clothing,2024-10-25,6,283.43,0.06,BR
ORD007643,403,Books,2023-01-19,6,267.78,0.19,CA
ORD007644,270,Toys,2023-07-04,5,216.66,0.29,FR
ORD007645,400,Toys,2023-08-29,6,435.45,0.3,CA
ORD007646,412,Beauty,2024-02-02,8,414.81,0.09,AU
ORD007647,273,Clothing,2024-06-24,4,199.69,0.38,UK
ORD007648,163,Beauty,2024-04-27,3,257.5,0.38,UK
ORD007649,161,Home & Garden,2023-12-04,6,443.48,0.17,BR
ORD007650,18,Beauty,2024-12-01,8,98.54,0.18,ES
ORD007651,202,Sports,2023-09-07,10,180.32,0.13,SG
ORD007652,104,Home & Garden,2024-07-26,9,302.15,0.16,AU
ORD007653,341,Clothing,2024-08-26,10,226.57,0.32,SE
ORD007654,331,Electronics,2023-03-15,4,281.57,0.2,ES
ORD007655,456,Books,2023-02-01,6,25.93,0.36,DE
ORD007656,83,Clothing,2024-12-21,3,248.0,0.16,FR
ORD007657,362,Sports,2023-09-19,3,479.02,0.28,IN
ORD007658,116,Toys,2024-05-02,1,470.77,0.29,DE
ORD007659,396,Toys,2023-01-22,9,349.38,0.13,JP
ORD007660,405,Beauty,2024-07-11,4,467.47,0.36,DE
ORD007661,146,Home & Garden,2023-09-15,9,379.99,0.2,AU
ORD007662,486,Clothing,2024-02-29,3,99.08,0.2,AU
ORD007663,220,Books,2023-02-05,6,345.24,0.02,FR
ORD007664,318,Books,2023-03-20,5,495.12,0.34,UK
ORD007665,374,Beauty,2024-08-23,5,329.54,0.24,ES
ORD007666,303,Toys,2024-02-09,7,404.0,0.09,US
ORD007667,436,Beauty,2024-07-21,2,349.2,0.13,AU
ORD007668,34,Books,2023-04-28,5,24.39,0.15,ES
ORD007669,257,Books,2023-08-28,4,15.13,0.33,ES
ORD007670,396,Beauty,2024-09-13,10,374.5,0.32,AU
ORD007671,10,Toys,2024-03-03,1,157.17,0.22,UK
ORD007672,238,Electronics,2024-05-03,9,243.47,0.31,ES
ORD007673,443,Sports,2023-05-31,5,168.62,0.23,SE
ORD007674,165,Electronics,2024-02-10,10,103.94,0.06,DE
ORD007675,49,Electronics,2024-06-19,2,156.7,0.09,ES
ORD007676,193,Electronics,2023-05-07,4,222.2,0.13,BR
ORD007677,265,Electronics,2023-08-07,6,150.46,0.09,CA
ORD007678,45,Home & Garden,2023-01-07,4,483.06,0.36,SG
ORD007679,240,Electronics,2024-12-03,3,472.48,0.08,IT
ORD007680,330,Sports,2024-10-15,1,59.85,0.04,FR
ORD007681,482,Clothing,2023-03-09,9,122.82,0.33,BR
ORD007682,334,Clothing,2024-08-30,7,65.94,0.06,FR
ORD007683,63,Electronics,2024-02-03,2,298.97,0.0,CA
ORD007684,468,Books,2024-12-05,9,275.23,0.27,IT
ORD007685,333,Electronics,2024-01-07,5,69.23,0.06,AU
ORD007686,421,Sports,2023-05-31,10,326.82,0.16,CA
ORD007687,156,Home & Garden,2024-09-17,2,180.25,0.13,BR
ORD007688,16,Automotive,2024-11-15,4,237.94,0.38,FR
ORD007689,218,Toys,2024-01-23,6,364.37,0.04,JP
ORD007690,179,Home & Garden,2023-10-25,7,19.73,0.02,DE
ORD007691,209,Home & Garden,2024-07-19,4,443.89,0.31,FR
ORD007692,471,Electronics,2023-03-03,4,61.87,0.13,CA
ORD007693,175,Sports,2024-09-07,2,273.53,0.23,NL
ORD007694,134,Sports,2024-09-20,9,471.78,0.0,CA
ORD007695,441,Books,2023-08-04,7,477.06,0.4,SG
ORD007696,448,Books,2023-01-09,10,376.27,0.26,CA
ORD007697,361,Toys,2023-01-08,6,320.89,0.26,IT
ORD007698,63,Toys,2024-12-14,9,256.07,0.3,ES
ORD007699,450,Books,2024-07-23,3,84.54,0.15,MX
ORD007700,21,Beauty,2023-09-19,3,247.91,0.16,IN
ORD007701,405,Books,2024-10-11,10,170.94,0.18,IT
ORD007702,371,Home & Garden,2024-10-13,2,454.58,0.32,ES
ORD007703,209,Automotive,2024-10-24,8,12.81,0.03,FR
ORD007704,99,Toys,2024-01-02,9,304.09,0.12,AU
ORD007705,31,Home & Garden,2024-08-21,7,420.0,0.31,CA
ORD007706,19,Sports,2023-01-28,7,28.52,0.03,DE
ORD007707,150,Home & Garden,2023-04-27,10,290.95,0.38,US
ORD007708,238,Clothing,2024-04-06,1,273.83,0.22,CA
ORD007709,173,Electronics,2023-03-17,8,33.62,0.05,US
ORD007710,304,Beauty,2023-02-01,9,354.0,0.08,JP
ORD007711,51,Automotive,2023-03-21,5,211.32,0.08,CA
ORD007712,352,Automotive,2023-11-28,1,225.15,0.07,UK
ORD007713,78,Books,2023-12-23,10,32.35,0.21,UK
ORD007714,222,Home & Garden,2024-11-06,7,200.1,0.32,CA
ORD007715,12,Toys,2023-11-04,7,55.97,0.07,AU
ORD007716,465,Books,2024-01-11,8,360.62,0.02,IN
ORD007717,220,Toys,2024-08-18,2,392.1,0.01,CA
ORD007718,187,Home & Garden,2024-08-17,9,87.01,0.05,NL
ORD007719,85,Automotive,2023-08-27,1,62.26,0.08,NL
ORD007720,117,Beauty,2024-06-12,1,484.93,0.16,CA
ORD007721,136,Automotive,2024-10-08,1,228.14,0.3,SG
ORD007722,48,Beauty,2024-08-24,8,370.52,0.01,FR
ORD007723,241,Clothing,2023-08-28,4,118.74,0.11,FR
ORD007724,74,Beauty,2024-06-24,9,85.99,0.01,FR
ORD007725,83,Electronics,2024-06-22,1,158.56,0.4,DE
ORD007726,46,Toys,2023-06-26,3,374.85,0.28,CA
ORD007727,33,Automotive,2024-05-03,6,267.24,0.08,FR
ORD007728,415,Beauty,2023-03-06,5,418.5,0.04,US
ORD007729,383,Books,2023-07-20,5,11.13,0.11,UK
ORD007730,339,Toys,2023-01-21,2,277.56,0.29,UK
ORD007731,443,Beauty,2023-04-06,4,216.94,0.4,BR
ORD007732,227,Electronics,2023-03-19,1,86.28,0.11,MX
ORD007733,169,Home & Garden,2024-11-22,5,182.58,0.32,NL
ORD007734,215,Clothing,2023-04-30,3,248.33,0.33,IN
ORD007735,232,Books,2023-02-22,5,196.38,0.27,CA
ORD007736,54,Automotive,2024-07-01,7,454.82,0.21,NL
ORD007737,145,Clothing,2024-04-18,10,188.91,0.37,ES
ORD007738,235,Toys,2024-04-09,6,438.09,0.26,ES
ORD007739,231,Automotive,2024-10-13,5,294.5,0.21,SE
ORD007740,195,Beauty,2024-05-01,1,409.73,0.24,ES
ORD007741,45,Electronics,2024-05-02,10,298.04,0.31,US
ORD007742,142,Automotive,2023-11-30,9,390.87,0.05,FR
ORD007743,230,Sports,2024-02-17,9,113.09,0.33,BR
ORD007744,109,Automotive,2024-07-13,7,52.6,0.34,AU
ORD007745,231,Toys,2023-09-20,5,309.42,0.14,CA
ORD007746,161,Beauty,2023-01-27,1,133.71,0.03,DE
ORD007747,154,Home & Garden,2023-11-08,1,236.42,0.31,MX
ORD007748,466,Clothing,2023-10-03,9,125.22,0.35,SE
ORD007749,435,Books,2023-05-13,9,322.56,0.23,US
ORD007750,351,Sports,2024-06-01,8,364.31,0.3,FR
ORD007751,211,Clothing,2024-08-10,3,254.93,0.31,US
ORD007752,401,Electronics,2023-04-26,1,186.33,0.12,SE
ORD007753,75,Clothing,2023-12-18,1,307.72,0.05,UK
ORD007754,94,Beauty,2023-08-27,9,423.22,0.35,CA
ORD007755,376,Automotive,2024-02-19,9,154.59,0.1,ES
ORD007756,452,Beauty,2023-03-10,7,72.1,0.17,CA
ORD007757,74,Home & Garden,2024-11-12,7,289.45,0.35,AU
ORD007758,247,Sports,2023-02-16,9,222.24,0.13,CA
ORD007759,43,Electronics,2024-08-23,2,274.2,0.17,NL
ORD007760,488,Sports,2023-05-23,9,231.38,0.01,SG
ORD007761,185,Home & Garden,2024-07-16,3,305.86,0.03,FR
ORD007762,408,Home & Garden,2023-07-25,2,476.49,0.26,AU
ORD007763,399,Sports,2024-07-30,8,112.79,0.38,FR
ORD007764,82,Home & Garden,2024-10-30,10,125.84,0.05,UK
ORD007765,476,Sports,2024-11-14,2,499.03,0.36,DE
ORD007766,482,Beauty,2024-09-22,4,489.75,0.05,SE
ORD007767,329,Electronics,2023-11-07,8,233.93,0.35,SE
ORD007768,480,Automotive,2023-11-09,8,244.12,0.36,MX
ORD007769,448,Books,2024-11-26,5,285.31,0.01,ES
ORD007770,281,Toys,2024-10-12,6,280.86,0.14,SG
ORD007771,285,Toys,2023-12-21,9,364.59,0.09,US
ORD007772,498,Automotive,2023-10-18,4,265.41,0.39,IT
ORD007773,96,Automotive,2023-03-10,7,369.1,0.12,ES
ORD007774,236,Clothing,2023-09-21,3,385.43,0.22,JP
ORD007775,283,Sports,2023-12-10,10,175.97,0.17,ES
ORD007776,48,Automotive,2024-08-29,1,348.08,0.21,FR
ORD007777,369,Electronics,2023-08-25,9,273.93,0.27,UK
ORD007778,316,Toys,2023-08-09,5,478.42,0.14,FR
ORD007779,38,Beauty,2023-01-20,4,273.56,0.36,UK
ORD007780,423,Home & Garden,2023-01-29,3,391.68,0.09,SE
ORD007781,210,Home & Garden,2024-08-12,5,61.96,0.35,IT
ORD007782,56,Home & Garden,2023-04-30,9,324.25,0.23,DE
ORD007783,43,Toys,2024-12-06,10,61.58,0.37,FR
ORD007784,138,Clothing,2023-02-13,4,337.13,0.34,US
ORD007785,199,Clothing,2024-08-11,2,167.32,0.3,US
ORD007786,201,Electronics,2023-03-26,1,319.59,0.13,US
ORD007787,282,Beauty,2024-04-08,5,220.49,0.09,IT
ORD007788,328,Beauty,2024-07-06,10,410.68,0.36,SE
ORD007789,359,Books,2023-06-15,6,66.61,0.06,IT
ORD007790,222,Sports,2024-02-14,2,126.21,0.01,UK
ORD007791,178,Toys,2024-07-23,4,215.61,0.34,UK
ORD007792,373,Clothing,2023-05-05,5,178.96,0.33,MX
ORD007793,62,Home & Garden,2024-01-17,1,51.07,0.37,DE
ORD007794,451,Books,2024-01-24,10,218.93,0.3,UK
ORD007795,248,Books,2024-07-14,3,289.61,0.34,DE
ORD007796,313,Toys,2023-09-21,2,368.42,0.05,ES
ORD007797,65,Clothing,2024-04-16,5,104.09,0.24,IT
ORD007798,45,Clothing,2024-11-24,6,145.94,0.37,MX
ORD007799,49,Beauty,2024-06-01,9,227.75,0.36,CA
ORD007800,198,Clothing,2023-01-14,2,420.55,0.36,CA
ORD007801,367,Home & Garden,2023-04-21,6,191.69,0.28,CA
ORD007802,480,Toys,2023-10-18,7,364.47,0.15,SG
ORD007803,305,Home & Garden,2023-10-23,3,442.56,0.08,JP
ORD007804,215,Home & Garden,2023-08-30,3,97.02,0.03,DE
ORD007805,266,Electronics,2023-11-20,2,323.48,0.04,CA
ORD007806,85,Home & Garden,2024-11-19,5,93.02,0.06,BR
ORD007807,84,Clothing,2024-08-10,7,400.95,0.23,MX
ORD007808,429,Clothing,2023-04-12,5,184.52,0.01,UK
ORD007809,461,Books,2023-11-21,2,312.37,0.07,US
ORD007810,419,Toys,2024-05-12,3,463.59,0.14,CA
ORD007811,431,Electronics,2023-04-30,1,129.11,0.26,BR
ORD007812,364,Electronics,2023-02-07,4,319.88,0.34,NL
ORD007813,422,Sports,2024-11-30,1,274.6,0.16,DE
ORD007814,25,Sports,2024-07-26,8,332.61,0.14,ES
ORD007815,33,Clothing,2024-10-08,7,56.31,0.21,US
ORD007816,449,Electronics,2024-07-24,7,56.49,0.24,ES
ORD007817,37,Toys,2024-05-10,9,423.65,0.14,AU
ORD007818,130,Automotive,2024-07-12,6,147.69,0.26,UK
ORD007819,236,Toys,2024-01-19,6,342.24,0.16,NL
ORD007820,264,Clothing,2023-07-07,6,348.39,0.08,IT
ORD007821,145,Home & Garden,2023-03-10,3,98.24,0.34,FR
ORD007822,444,Beauty,2024-03-12,5,204.8,0.08,MX
ORD007823,169,Clothing,2023-06-10,3,63.5,0.32,DE
ORD007824,392,Electronics,2024-08-23,5,59.64,0.23,SE
ORD007825,355,Beauty,2024-01-26,3,443.52,0.3,JP
ORD007826,24,Toys,2024-12-27,3,326.73,0.0,SG
ORD007827,468,Automotive,2023-10-09,4,167.46,0.09,BR
ORD007828,105,Home & Garden,2023-11-03,1,282.14,0.18,IN
ORD007829,302,Toys,2023-07-16,7,311.92,0.35,BR
ORD007830,301,Home & Garden,2023-07-28,2,15.41,0.04,DE
ORD007831,15,Toys,2023-12-15,10,175.97,0.23,MX
ORD007832,486,Toys,2023-02-17,6,288.62,0.34,DE
ORD007833,21,Clothing,2024-08-31,3,180.37,0.01,BR
ORD007834,217,Beauty,2023-03-14,10,150.65,0.01,UK
ORD007835,116,Home & Garden,2024-10-23,4,236.99,0.16,DE
ORD007836,104,Home & Garden,2023-10-19,6,367.81,0.04,DE
ORD007837,5,Electronics,2023-12-02,6,370.89,0.03,JP
ORD007838,63,Books,2024-12-04,10,298.88,0.09,FR
ORD007839,70,Electronics,2024-06-23,5,385.71,0.19,FR
ORD007840,334,Automotive,2023-07-23,9,76.41,0.13,AU
ORD007841,27,Home & Garden,2023-08-12,2,84.2,0.39,JP
ORD007842,271,Clothing,2023-04-20,2,381.7,0.18,SE
ORD007843,139,Books,2024-04-11,2,141.03,0.23,UK
ORD007844,18,Toys,2024-04-27,10,104.63,0.15,BR
ORD007845,23,Toys,2024-10-11,6,62.83,0.04,BR
ORD007846,418,Sports,2023-07-27,5,222.39,0.17,IN
ORD007847,456,Automotive,2023-02-19,7,274.41,0.18,ES
ORD007848,310,Automotive,2023-06-10,4,145.84,0.38,ES
ORD007849,262,Home & Garden,2024-12-04,6,182.61,0.36,SE
ORD007850,119,Toys,2024-12-22,6,483.47,0.0,SG
ORD007851,431,Clothing,2023-09-15,9,133.29,0.11,NL
ORD007852,246,Electronics,2023-12-24,6,209.22,0.23,AU
ORD007853,340,Clothing,2024-09-09,2,186.68,0.28,DE
ORD007854,393,Home & Garden,2023-12-15,4,287.25,0.18,JP
ORD007855,231,Home & Garden,2024-12-01,5,413.7,0.28,IN
ORD007856,165,Automotive,2024-09-03,10,456.47,0.29,IN
ORD007857,233,Home & Garden,2024-06-25,5,206.3,0.28,US
ORD007858,447,Home & Garden,2024-04-03,5,212.35,0.1,SE
ORD007859,361,Sports,2023-05-31,3,289.59,0.0,AU
ORD007860,346,Electronics,2023-05-14,1,443.47,0.08,BR
ORD007861,161,Automotive,2024-09-24,8,45.54,0.14,BR
ORD007862,162,Books,2023-06-25,10,486.47,0.18,SG
ORD007863,266,Automotive,2023-06-27,4,385.44,0.04,ES
ORD007864,14,Toys,2024-09-09,3,232.1,0.28,FR
ORD007865,59,Toys,2023-02-03,7,308.33,0.06,CA
ORD007866,279,Automotive,2024-06-07,10,481.7,0.11,CA
ORD007867,393,Clothing,2024-03-25,5,105.02,0.13,IN
ORD007868,192,Toys,2023-01-28,10,471.24,0.24,JP
ORD007869,165,Clothing,2023-05-13,3,98.26,0.29,NL
ORD007870,351,Automotive,2023-08-07,10,481.47,0.12,FR
ORD007871,90,Books,2023-06-15,3,13.04,0.34,MX
ORD007872,50,Books,2023-05-04,1,356.1,0.14,AU
ORD007873,371,Toys,2024-09-15,5,21.09,0.32,BR
ORD007874,248,Home & Garden,2024-11-06,2,234.16,0.06,UK
ORD007875,47,Beauty,2023-05-08,3,9.38,0.14,JP
ORD007876,319,Home & Garden,2024-02-27,5,27.07,0.23,MX
ORD007877,476,Toys,2023-11-13,7,396.77,0.2,JP
