date,ticker,open,high,low,close,volume
2024-02-23,GOOGL,100.13,101.21,100.02,100.81,2203764
2024-02-26,GOOGL,100.84,100.46,100.0,100.44,15925525
2024-02-27,GOOGL,100.17,100.13,98.92,99.05,20766438
2024-02-28,GOOGL,99.24,99.58,98.67,99.24,6883615
2024-02-29,GOOGL,99.16,100.3,99.11,99.42,3619142
2024-03-01,GOOGL,99.51,101.73,100.68,101.26,10482866
2024-03-04,GOOGL,101.21,101.7,101.41,101.67,19335749
2024-03-05,GOOGL,101.1,103.47,101.38,102.48,28259111
2024-03-06,GOOGL,102.46,100.27,99.66,99.89,5217968
2024-03-07,GOOGL,99.99,100.39,98.98,99.82,37937813
2024-03-08,GOOGL,99.93,101.1,100.2,100.47,14875766
2024-03-11,GOOGL,100.59,96.44,95.87,95.98,25609879
2024-03-12,GOOGL,96.35,90.25,89.36,90.01,5977098
2024-03-13,GOOGL,90.32,93.03,92.49,92.59,10902683
2024-03-14,GOOGL,92.33,91.31,90.54,90.96,33277641
2024-03-15,GOOGL,91.17,90.82,89.58,90.42,12707790
2024-03-18,GOOGL,90.74,89.9,89.3,89.45,46898089
2024-03-19,GOOGL,89.53,88.5,87.7,87.87,39938144
2024-03-20,GOOGL,87.93,87.55,86.88,87.11,32533959
2024-03-21,GOOGL,87.21,85.07,84.42,84.86,39654948
2024-03-22,GOOGL,85.01,83.27,83.17,83.24,33366142
2024-03-25,GOOGL,83.2,84.42,83.57,83.97,11522332
2024-03-26,GOOGL,83.73,86.27,85.15,85.91,42660874
2024-03-27,GOOGL,85.87,89.2,88.69,89.03,22432219
2024-03-28,GOOGL,88.92,91.86,91.65,91.75,49398415
2024-03-29,GOOGL,91.92,91.26,90.38,90.86,12007108
2024-04-01,GOOGL,90.68,91.12,90.39,90.49,46425009
2024-04-02,GOOGL,90.32,89.49,89.17,89.38,43846859
2024-04-03,GOOGL,89.53,87.51,86.35,87.09,9424450
2024-04-04,GOOGL,87.16,89.38,88.25,89.27,39938431
2024-04-05,GOOGL,89.15,90.63,89.58,90.25,28694508
2024-04-08,GOOGL,90.5,89.36,89.2,89.2,24584106
2024-04-09,GOOGL,89.21,89.39,88.07,88.66,7898604
2024-04-10,GOOGL,88.44,91.33,90.05,90.38,21090452
2024-04-11,GOOGL,90.5,93.22,92.27,92.58,6961848
2024-04-12,GOOGL,92.86,91.65,91.06,91.5,34758429
2024-04-15,GOOGL,91.57,91.19,90.29,90.91,20462040
2024-04-16,GOOGL,90.34,91.61,90.38,91.19,43449665
2024-04-17,GOOGL,90.97,92.84,92.52,92.74,40708178
2024-04-18,GOOGL,93.22,93.32,92.44,93.28,27013299
2024-04-19,GOOGL,93.75,94.48,94.41,94.46,18987243
2024-04-22,GOOGL,94.17,93.15,92.55,92.76,29707892
2024-04-23,GOOGL,92.9,94.86,94.29,94.72,38108565
2024-04-24,GOOGL,94.98,94.76,94.28,94.58,9514574
2024-04-25,GOOGL,94.92,94.92,94.68,94.79,38701961
2024-04-26,GOOGL,95.0,94.25,93.44,94.22,35823871
2024-04-29,GOOGL,94.31,95.05,94.25,94.51,29890348
2024-04-30,GOOGL,94.37,96.49,95.67,95.71,49493935
2024-05-01,GOOGL,96.01,98.75,97.77,97.86,23768722
2024-05-02,GOOGL,98.0,94.68,94.0,94.05,47624474
2024-05-03,GOOGL,94.17,94.99,94.64,94.99,40966276
2024-05-06,GOOGL,94.75,96.29,95.67,95.98,19749494
2024-05-07,GOOGL,96.16,97.11,96.75,96.89,37147756
2024-05-08,GOOGL,96.83,95.5,94.53,95.05,12769771
2024-05-09,GOOGL,94.27,96.65,95.92,96.53,9671059
2024-05-10,GOOGL,96.96,94.57,94.15,94.53,22245073
2024-05-13,GOOGL,94.74,94.4,93.61,94.14,23582115
2024-05-14,GOOGL,94.26,92.92,91.81,92.4,14715503
2024-05-15,GOOGL,92.31,92.95,91.82,92.72,26851225
2024-05-16,GOOGL,93.22,95.17,93.98,94.48,28716878
2024-05-17,GOOGL,94.73,91.47,91.23,91.46,33585964
2024-05-20,GOOGL,91.4,89.62,88.51,88.66,5833147
2024-05-21,GOOGL,88.78,89.11,88.1,88.2,2586119
2024-05-22,GOOGL,88.44,87.15,86.81,87.05,22799197
2024-05-23,GOOGL,86.62,85.86,85.71,85.79,1186766
2024-05-24,GOOGL,86.04,87.47,86.13,87.27,6090850
2024-05-27,GOOGL,87.32,88.7,87.7,88.04,14635381
2024-05-28,GOOGL,87.56,89.8,88.92,89.18,42242587
2024-05-29,GOOGL,89.57,88.17,87.36,87.4,23458843
2024-05-30,GOOGL,87.33,87.52,86.44,86.6,1212416
2024-05-31,GOOGL,86.72,87.51,87.04,87.38,36709324
2024-06-03,GOOGL,87.18,87.1,86.02,86.38,38790849
2024-06-04,GOOGL,86.08,87.23,86.24,86.88,44218331
2024-06-05,GOOGL,87.04,88.26,87.86,88.04,15912035
2024-06-06,GOOGL,87.82,88.85,88.26,88.33,2216770
2024-06-07,GOOGL,88.71,88.18,87.44,87.83,5185127
2024-06-10,GOOGL,87.93,88.59,87.47,88.15,9835232
2024-06-11,GOOGL,87.83,87.98,87.01,87.49,26508838
2024-06-12,GOOGL,87.85,91.1,90.27,90.71,16655610
2024-06-13,GOOGL,90.8,89.5,88.6,89.22,14239917
2024-06-14,GOOGL,88.96,88.11,87.37,87.98,44576532
2024-06-17,GOOGL,88.12,88.63,87.99,88.1,3260977
2024-06-18,GOOGL,88.58,88.71,87.71,87.76,6399755
2024-06-19,GOOGL,87.81,87.96,87.55,87.8,29576308
2024-06-20,GOOGL,87.68,89.5,88.96,89.01,46146284
2024-06-21,GOOGL,89.2,85.97,85.57,85.8,30409079
2024-06-24,GOOGL,86.21,86.7,85.49,85.77,33417404
2024-06-25,GOOGL,86.05,85.44,84.75,85.1,6436223
2024-06-26,GOOGL,85.26,87.43,86.56,86.77,32186506
2024-06-27,GOOGL,86.71,87.45,87.2,87.39,32014717
2024-06-28,GOOGL,87.38,85.87,85.53,85.56,16432246
2024-07-01,GOOGL,85.43,85.82,84.59,85.11,22076518
2024-07-02,GOOGL,84.92,85.97,85.18,85.45,27418246
2024-07-03,GOOGL,85.38,87.06,86.46,86.6,24922891
2024-07-04,GOOGL,86.92,84.5,83.92,84.44,22791453
2024-07-05,GOOGL,84.5,86.68,85.06,85.73,15802857
2024-07-08,GOOGL,85.99,84.88,84.0,84.23,34549417
2024-07-09,GOOGL,84.31,84.97,84.91,84.92,14944055
2024-07-10,GOOGL,85.18,86.48,86.04,86.43,12392327
2024-07-11,GOOGL,86.59,89.93,89.41,89.6,14750477
2024-07-12,GOOGL,88.67,91.67,91.31,91.4,36377140
2024-07-15,GOOGL,91.64,93.06,92.36,92.6,22570797
2024-07-16,GOOGL,92.79,93.24,92.08,92.42,31318697
2024-07-17,GOOGL,92.45,88.89,88.2,88.85,49531999
2024-07-18,GOOGL,89.13,89.65,88.36,88.6,22531598
2024-07-19,GOOGL,88.4,88.34,88.29,88.29,10175707
2024-07-22,GOOGL,88.16,87.11,86.44,86.93,39535547
2024-07-23,GOOGL,86.73,87.41,87.13,87.22,7948076
2024-07-24,GOOGL,86.96,88.3,87.74,87.95,45082320
2024-07-25,GOOGL,87.95,88.16,87.36,87.66,46741365
2024-07-26,GOOGL,87.98,90.92,90.26,90.9,27727189
2024-07-29,GOOGL,91.13,91.52,91.47,91.47,25262011
2024-07-30,GOOGL,91.64,90.25,89.38,90.13,24213722
2024-07-31,GOOGL,90.12,88.27,87.93,88.08,28183507
2024-08-01,GOOGL,88.0,86.4,85.61,86.07,18245517
2024-08-02,GOOGL,85.79,90.15,89.36,89.47,49646668
2024-08-05,GOOGL,89.47,90.93,89.28,89.88,22509144
2024-08-06,GOOGL,89.91,92.79,91.43,91.92,37514841
2024-08-07,GOOGL,91.7,90.48,90.25,90.44,36219689
2024-08-08,GOOGL,89.98,90.25,89.75,89.89,25852486
2024-08-09,GOOGL,90.21,89.57,88.57,89.15,28914210
2024-08-12,GOOGL,88.8,88.1,87.5,87.54,15355149
2024-08-13,GOOGL,87.63,87.19,87.03,87.16,42241187
2024-08-14,GOOGL,87.25,87.85,86.37,87.29,22588479
2024-08-15,GOOGL,87.5,85.97,85.02,85.37,11071630
2024-08-16,GOOGL,85.41,85.98,84.8,85.82,4784817
2024-08-19,GOOGL,85.85,87.45,86.58,86.84,32919704
2024-08-20,GOOGL,86.11,86.26,86.03,86.18,48457883
2024-08-21,GOOGL,86.35,85.66,84.61,85.62,40133425
2024-08-22,GOOGL,85.63,86.08,85.59,85.77,7608129
2024-08-23,GOOGL,85.78,87.23,86.41,87.21,27587847
2024-08-26,GOOGL,86.95,88.88,88.3,88.73,13497365
2024-08-27,GOOGL,89.14,91.34,90.58,91.21,8851322
2024-08-28,GOOGL,90.83,89.88,89.54,89.82,47490834
2024-08-29,GOOGL,89.53,90.8,90.11,90.62,47621873
2024-08-30,GOOGL,90.46,94.42,94.12,94.28,28305457
2024-09-02,GOOGL,94.97,95.02,94.6,94.72,15708520
2024-09-03,GOOGL,94.91,92.26,91.44,91.96,1935995
2024-09-04,GOOGL,91.91,92.09,91.26,91.67,9017198
2024-09-05,GOOGL,92.02,91.27,90.3,90.72,7938766
2024-09-06,GOOGL,90.83,89.8,89.36,89.39,28152934
2024-09-09,GOOGL,89.61,90.71,89.9,90.0,44399881
2024-09-10,GOOGL,89.79,90.95,90.56,90.91,30535681
2024-09-11,GOOGL,90.6,92.43,91.45,91.68,40639612
2024-09-12,GOOGL,91.62,94.57,93.69,94.38,45632000
2024-09-13,GOOGL,94.27,96.1,95.93,95.96,8385505
2024-09-16,GOOGL,95.61,96.38,94.46,95.26,12700502
2024-09-17,GOOGL,95.62,97.74,96.44,97.29,49069419
2024-09-18,GOOGL,96.98,95.62,95.34,95.39,35560360
2024-09-19,GOOGL,95.76,95.87,95.07,95.45,10845688
2024-09-20,GOOGL,94.95,95.25,94.96,94.96,29687152
2024-09-23,GOOGL,94.06,97.83,96.02,96.94,12606265
2024-09-24,GOOGL,96.97,98.43,97.44,98.14,9530654
2024-09-25,GOOGL,98.19,95.85,95.54,95.81,16216411
2024-09-26,GOOGL,95.8,96.37,95.35,96.16,3970354
2024-09-27,GOOGL,96.08,95.89,95.13,95.49,15182675
2024-09-30,GOOGL,95.04,97.92,96.54,97.18,24035133
2024-10-01,GOOGL,97.23,99.06,97.94,98.42,5669926
2024-10-02,GOOGL,98.47,96.48,96.04,96.35,28628901
2024-10-03,GOOGL,96.97,94.87,93.39,93.42,5943043
2024-10-04,GOOGL,93.06,96.95,95.99,96.16,8189076
2024-10-07,GOOGL,96.0,93.53,92.4,92.8,8389690
2024-10-08,GOOGL,93.12,93.37,92.82,92.89,32692262
2024-10-09,GOOGL,93.16,92.95,92.12,92.79,15130996
2024-10-10,GOOGL,92.94,91.42,90.37,90.72,2827730
2024-10-11,GOOGL,91.2,91.09,90.3,90.73,39715485
2024-10-14,GOOGL,90.82,91.44,90.7,90.93,40111745
2024-10-15,GOOGL,91.02,89.74,88.99,89.41,10931693
2024-10-16,GOOGL,89.24,89.9,89.34,89.55,27196999
2024-10-17,GOOGL,89.9,91.97,90.63,91.5,37351809
2024-10-18,GOOGL,91.3,88.7,88.05,88.53,10577902
2024-10-21,GOOGL,88.36,88.54,88.03,88.38,43093761
2024-10-22,GOOGL,88.19,90.39,89.88,90.22,14238167
2024-10-23,GOOGL,90.77,90.73,89.98,90.22,20785489
2024-10-24,GOOGL,90.22,90.88,90.71,90.82,11109932
2024-10-25,GOOGL,90.7,92.01,91.11,92.0,15098202
2024-10-28,GOOGL,91.6,92.01,90.95,91.81,38357071
2024-10-29,GOOGL,91.55,92.9,91.16,92.38,44202000
2024-10-30,GOOGL,92.42,93.24,92.29,92.46,1934903
2024-10-31,GOOGL,91.72,92.88,92.19,92.38,20494489
2024-11-01,GOOGL,92.33,92.37,92.25,92.34,23326325
2024-11-04,GOOGL,92.52,92.74,91.91,91.93,14600900
2024-11-05,GOOGL,92.29,90.29,89.71,90.16,35327455
2024-11-06,GOOGL,89.53,90.97,90.69,90.82,5027132
2024-11-07,GOOGL,90.64,87.46,87.01,87.41,24944366
2024-11-08,GOOGL,86.91,86.23,85.7,85.7,39473996
2024-11-11,GOOGL,86.31,85.18,84.89,84.9,17175427
2024-11-12,GOOGL,84.85,85.67,85.34,85.58,28619499
2024-11-13,GOOGL,85.22,88.27,87.66,87.97,3633526
2024-11-14,GOOGL,87.96,87.52,86.87,87.14,31869743
2024-11-15,GOOGL,87.22,88.35,87.51,87.92,25319727
2024-11-18,GOOGL,87.81,87.51,87.06,87.4,31961889
2024-11-19,GOOGL,87.19,88.69,87.94,88.01,31431888
2024-11-20,GOOGL,88.18,85.18,84.13,84.74,43319387
2024-11-21,GOOGL,84.53,84.12,83.12,83.99,3680211
2024-11-22,GOOGL,84.0,84.77,84.05,84.13,23051663
2024-11-25,GOOGL,84.03,84.84,84.34,84.42,17438725
2024-11-26,GOOGL,84.55,86.3,85.61,85.73,42368125
2024-11-27,GOOGL,85.82,84.61,83.97,84.16,4694243
2024-11-28,GOOGL,83.88,88.51,87.88,88.21,20879092
2024-11-29,GOOGL,87.75,91.59,90.65,90.97,33660725
2023-01-02,AMZN,170.14,167.53,165.93,167.15,3452273
2023-01-03,AMZN,167.12,166.61,165.47,165.96,20678749
2023-01-04,AMZN,165.06,170.21,168.37,168.6,7776129
2023-01-05,AMZN,168.67,163.28,162.38,163.22,47740258
2023-01-06,AMZN,162.72,163.85,162.57,163.07,10879501
2023-01-09,AMZN,162.93,165.93,164.29,164.66,36667668
2023-01-10,AMZN,164.68,166.06,164.65,165.83,44727473
2023-01-11,AMZN,165.82,167.65,164.96,166.54,30857813
2023-01-12,AMZN,165.67,165.35,164.81,164.98,10026195
2023-01-13,AMZN,165.65,169.66,168.0,168.97,13878521
2023-01-16,AMZN,168.79,170.81,168.92,169.95,13807711
2023-01-17,AMZN,169.59,170.57,169.33,169.79,6907019
2023-01-18,AMZN,169.15,171.58,170.28,171.52,39801350
2023-01-19,AMZN,171.28,172.21,172.04,172.06,6441259
2023-01-20,AMZN,172.88,173.74,173.13,173.45,28204175
2023-01-23,AMZN,174.1,170.17,169.52,169.81,38505980
2023-01-24,AMZN,170.42,167.15,166.97,167.06,8296704
2023-01-25,AMZN,166.89,166.35,165.03,165.78,37137494
2023-01-26,AMZN,165.85,167.67,167.17,167.17,42479285
2023-01-27,AMZN,167.18,170.49,169.71,170.01,9502781
2023-01-30,AMZN,170.55,171.65,169.75,171.58,32536944
2023-01-31,AMZN,171.02,170.21,168.88,169.22,13975212
2023-02-01,AMZN,169.29,166.13,165.6,165.86,23381436
2023-02-02,AMZN,166.06,165.94,164.19,165.19,46601001
2023-02-03,AMZN,165.71,163.38,160.94,162.19,21518580
2023-02-06,AMZN,162.49,165.96,164.35,165.48,5670381
2023-02-07,AMZN,165.36,169.07,168.42,168.55,28053991
2023-02-08,AMZN,169.46,169.57,167.55,168.22,26412198
2023-02-09,AMZN,168.37,162.59,161.66,161.86,37822925
2023-02-10,AMZN,162.17,166.3,164.61,165.04,2104847
2023-02-13,AMZN,165.59,169.5,167.73,169.01,43448902
2023-02-14,AMZN,169.36,175.86,174.22,174.82,11105463
2023-02-15,AMZN,174.68,178.83,178.18,178.74,36626706
2023-02-16,AMZN,177.95,182.35,181.39,181.98,48096449
2023-02-17,AMZN,181.03,179.89,178.76,179.78,46862442
2023-02-20,AMZN,180.24,177.25,174.72,176.1,34310192
2023-02-21,AMZN,176.57,180.44,178.81,179.99,21388045
2023-02-22,AMZN,179.4,177.19,175.94,176.06,35466737
2023-02-23,AMZN,175.26,173.32,171.98,173.19,20975067
2023-02-24,AMZN,172.75,169.22,167.97,168.75,7256834
2023-02-27,AMZN,168.47,167.99,167.28,167.87,18458760
2023-02-28,AMZN,168.24,166.76,166.2,166.36,4970084
2023-03-01,AMZN,166.14,173.89,173.64,173.65,29850525
2023-03-02,AMZN,173.26,171.19,170.51,171.17,32896372
2023-03-03,AMZN,171.5,161.32,158.89,160.21,11818196
2023-03-06,AMZN,160.82,157.28,155.56,156.06,22114589
2023-03-07,AMZN,155.7,157.32,156.3,156.65,41804242
2023-03-08,AMZN,156.58,160.63,159.19,159.84,22596048
2023-03-09,AMZN,160.27,159.32,158.72,159.01,26146380
2023-03-10,AMZN,158.96,161.89,160.82,160.96,40412538
2023-03-13,AMZN,161.65,164.33,164.1,164.32,8678422
2023-03-14,AMZN,163.86,164.28,162.57,162.75,26899015
2023-03-15,AMZN,162.35,162.13,161.06,161.94,13854790
2023-03-16,AMZN,162.67,161.02,158.54,160.26,36863665
2023-03-17,AMZN,159.68,165.96,164.74,164.89,37850214
2023-03-20,AMZN,164.16,168.72,167.53,167.84,49136932
2023-03-21,AMZN,168.34,167.56,166.79,167.41,42685096
2023-03-22,AMZN,167.08,169.37,165.37,166.67,7213008
2023-03-23,AMZN,166.68,168.97,166.08,167.08,9967374
2023-03-24,AMZN,166.87,171.01,170.0,171.01,14528237
2023-03-27,AMZN,171.18,173.38,172.94,173.02,5940065
2023-03-28,AMZN,173.61,173.1,171.61,171.99,22141137
2023-03-29,AMZN,172.16,173.84,172.18,173.57,25374656
2023-03-30,AMZN,173.41,176.8,175.23,175.59,38051997
2023-03-31,AMZN,174.54,179.6,178.98,179.06,19954181
2023-04-03,AMZN,179.57,184.4,183.26,184.09,21353644
2023-04-04,AMZN,185.33,189.77,188.55,189.44,16140291
2023-04-05,AMZN,188.5,184.87,183.89,184.32,1177105
2023-04-06,AMZN,185.31,181.75,181.35,181.45,5646789
2023-04-07,AMZN,180.54,180.74,177.3,177.31,4190035
2023-04-10,AMZN,177.58,174.44,172.37,173.54,26951902
2023-04-11,AMZN,174.02,177.93,176.81,177.21,25227861
2023-04-12,AMZN,177.1,173.97,172.76,173.24,44429099
2023-04-13,AMZN,173.46,174.02,171.77,172.88,9910896
2023-04-14,AMZN,173.49,172.1,170.91,171.65,20502031
2023-04-17,AMZN,171.93,179.53,177.98,178.81,21894097
2023-04-18,AMZN,179.72,178.73,176.67,177.84,30715956
2023-04-19,AMZN,177.81,181.68,181.01,181.21,19613211
2023-04-20,AMZN,181.21,182.51,179.65,180.86,5711850
2023-04-21,AMZN,180.54,184.38,183.1,183.37,31802638
2023-04-24,AMZN,182.49,175.97,173.66,174.95,2806998
2023-04-25,AMZN,175.51,174.04,173.54,173.78,18340686
2023-04-26,AMZN,173.95,172.34,170.85,171.83,28277033
2023-04-27,AMZN,172.65,178.4,176.77,177.03,36014767
2023-04-28,AMZN,177.19,180.72,180.54,180.54,47888233
2023-05-01,AMZN,180.27,183.13,181.66,182.68,14503522
2023-05-02,AMZN,182.78,181.23,180.76,181.0,49359386
2023-05-03,AMZN,181.78,186.22,184.86,186.22,18663813
2023-05-04,AMZN,186.4,182.63,181.8,182.18,19109382
2023-05-05,AMZN,181.94,183.3,181.29,182.8,9422538
2023-05-08,AMZN,183.17,185.76,185.67,185.73,6178490
2023-05-09,AMZN,186.01,187.44,185.6,186.98,31218544
2023-05-10,AMZN,188.36,188.67,187.41,187.71,27847964
2023-05-11,AMZN,187.51,192.78,191.93,192.35,43882474
2023-05-12,AMZN,192.02,191.44,190.14,190.97,8684943
2023-05-15,AMZN,190.36,196.15,196.01,196.07,37819535
2023-05-16,AMZN,195.22,204.37,202.0,203.24,43081618
2023-05-17,AMZN,203.56,200.1,199.01,199.33,2900647
2023-05-18,AMZN,199.51,197.43,195.78,196.41,35574633
2023-05-19,AMZN,197.23,198.53,197.51,197.52,26269525
2023-05-22,AMZN,197.22,199.35,198.56,198.96,44954460
2023-05-23,AMZN,199.52,200.7,199.83,200.52,18502385
2023-05-24,AMZN,201.52,195.46,193.22,195.4,26836488
2023-05-25,AMZN,195.13,198.79,198.12,198.47,14281077
2023-05-26,AMZN,198.18,197.14,194.91,196.56,47940245
2023-05-29,AMZN,195.79,195.37,194.46,194.84,43696785
2023-05-30,AMZN,194.39,197.77,197.1,197.64,46106105
2023-05-31,AMZN,197.14,197.64,196.7,197.56,29672055
2023-06-01,AMZN,197.25,202.42,200.98,202.38,30805849
2023-06-02,AMZN,202.56,203.59,201.87,202.79,31346180
2023-06-05,AMZN,202.83,204.27,201.86,203.04,22036784
2023-06-06,AMZN,203.62,197.88,196.79,197.19,28391765
2023-06-07,AMZN,198.04,196.27,195.69,195.98,27119729
2023-06-08,AMZN,196.62,190.59,189.54,189.98,20281726
2023-06-09,AMZN,190.51,193.39,191.2,192.2,46879013
2023-06-12,AMZN,191.72,196.26,194.46,195.58,17620279
2023-06-13,AMZN,195.42,200.87,198.64,198.66,20547161
2023-06-14,AMZN,198.61,198.6,196.93,198.23,3743106
2023-06-15,AMZN,198.03,197.72,196.96,197.24,4063192
2023-06-16,AMZN,196.65,203.45,202.94,203.4,29442106
2023-06-19,AMZN,202.88,204.88,203.93,204.31,19318236
2023-06-20,AMZN,204.75,199.26,198.31,198.85,32278288
2023-06-21,AMZN,199.78,201.05,200.1,200.95,34219967
2023-06-22,AMZN,201.33,196.14,195.08,195.55,18494742
2023-06-23,AMZN,195.73,194.02,192.77,193.48,2038867
2023-06-26,AMZN,192.09,189.17,186.89,188.68,35939650
2023-06-27,AMZN,189.58,190.97,190.51,190.67,46343560
2023-06-28,AMZN,190.32,183.61,180.64,182.58,5145096
2023-06-29,AMZN,182.78,185.15,183.93,184.88,41024371
2023-06-30,AMZN,183.12,183.3,181.5,182.9,15367195
2023-07-03,AMZN,183.28,184.68,183.01,184.46,21931958
2023-07-04,AMZN,184.99,184.05,183.05,183.31,32909151
2023-07-05,AMZN,182.82,186.02,185.06,185.16,19292599
2023-07-06,AMZN,185.44,189.6,188.89,189.42,17478558
2023-07-07,AMZN,189.27,187.86,186.77,187.62,27773179
2023-07-10,AMZN,187.41,191.55,190.1,191.02,34871028
2023-07-11,AMZN,191.41,186.58,186.36,186.43,35777402
2023-07-12,AMZN,186.38,192.41,189.73,190.49,36095932
2023-07-13,AMZN,190.08,194.49,191.53,192.47,18057315
2023-07-14,AMZN,193.04,190.38,189.5,189.54,30819333
2023-07-17,AMZN,188.95,190.89,189.88,190.07,48369327
2023-07-18,AMZN,189.63,197.65,195.87,196.09,42380280
2023-07-19,AMZN,196.8,196.49,195.09,196.41,47767243
2023-07-20,AMZN,196.3,194.65,193.69,194.54,13719265
2023-07-21,AMZN,194.23,189.44,186.32,187.23,12546221
2023-07-24,AMZN,187.57,185.83,185.28,185.34,18905594
2023-07-25,AMZN,185.71,192.59,191.23,192.18,40627006
2023-07-26,AMZN,191.85,188.77,186.44,187.77,5829087
2023-07-27,AMZN,187.99,190.7,188.46,189.3,27969501
2023-07-28,AMZN,189.29,191.35,189.68,190.92,26334777
2023-07-31,AMZN,190.77,192.42,191.92,192.03,32081831
2023-08-01,AMZN,192.22,197.1,195.6,195.64,35779064
2023-08-02,AMZN,195.51,199.41,199.08,199.27,43263716
2023-08-03,AMZN,199.27,202.05,200.6,201.53,9826669
2023-08-04,AMZN,201.08,197.66,195.85,196.57,29782445
2023-08-07,AMZN,196.31,189.77,188.97,189.56,2306647
2023-08-08,AMZN,188.46,196.26,194.15,195.02,37191665
2023-08-09,AMZN,194.94,195.74,193.52,194.11,42045074
2023-08-10,AMZN,192.71,195.44,192.95,194.53,41817227
2023-08-11,AMZN,193.7,189.44,187.35,187.89,12733799
2023-08-14,AMZN,187.29,184.31,181.43,181.7,48676764
2023-08-15,AMZN,181.55,181.55,181.06,181.47,15898161
2023-08-16,AMZN,182.29,178.86,177.17,178.15,32046989
2023-08-17,AMZN,178.13,170.15,169.25,169.93,26549928
2023-08-18,AMZN,170.35,170.28,168.7,169.02,27393789
2023-08-21,AMZN,168.41,164.44,163.67,164.29,40097239
2023-08-22,AMZN,163.89,160.89,158.11,160.23,36622124
2023-08-23,AMZN,161.29,161.76,160.19,161.33,39216649
2023-08-24,AMZN,160.86,160.75,158.93,159.37,44108953
2023-08-25,AMZN,159.48,162.43,161.75,162.35,13706355
2023-08-28,AMZN,161.93,167.52,165.8,167.08,15280968
2023-08-29,AMZN,167.27,167.83,166.28,167.12,13801490
2023-08-30,AMZN,166.57,169.62,168.62,169.52,34922817
2023-08-31,AMZN,170.2,165.54,165.02,165.42,30413893
2023-09-01,AMZN,164.92,161.73,160.27,161.43,44251614
2023-09-04,AMZN,161.66,157.05,155.99,156.56,4944666
2023-09-05,AMZN,156.18,157.3,155.29,155.9,11811222
2023-09-06,AMZN,155.78,159.4,157.61,158.55,13786433
2023-09-07,AMZN,158.22,161.47,160.89,161.31,36175001
2023-09-08,AMZN,160.9,162.83,160.24,160.36,11287370
2023-09-11,AMZN,160.76,156.12,155.01,155.16,45084043
2023-09-12,AMZN,155.53,157.67,156.43,157.4,30947885
2023-09-13,AMZN,158.13,154.35,153.29,153.33,2991846
2023-09-14,AMZN,153.59,157.44,156.07,157.26,39566291
2023-09-15,AMZN,156.22,161.02,160.41,160.57,40671164
2023-09-18,AMZN,160.58,156.86,156.2,156.46,31911483
2023-09-19,AMZN,156.61,161.1,160.75,160.91,25881963
2023-09-20,AMZN,161.5,165.09,163.99,164.34,40984780
2023-09-21,AMZN,165.24,161.96,160.04,160.88,26662314
2023-09-22,AMZN,160.42,157.21,154.78,156.92,9462070
2023-09-25,AMZN,157.06,162.47,161.49,161.7,22169014
2023-09-26,AMZN,161.18,160.39,158.79,159.95,32760152
2023-09-27,AMZN,159.97,158.46,157.83,158.38,12439140
2023-09-28,AMZN,158.14,154.23,153.21,153.36,19689556
2023-09-29,AMZN,153.13,152.36,150.53,152.31,4564130
2023-10-02,AMZN,152.37,157.25,155.96,156.62,37602633
2023-10-03,AMZN,156.52,156.96,155.07,155.39,24492876
2023-10-04,AMZN,155.55,154.72,153.75,154.29,11773294
2023-10-05,AMZN,154.81,154.63,153.5,153.99,4389052
2023-10-06,AMZN,153.95,159.26,157.99,158.43,5220636
2023-10-09,AMZN,158.04,162.65,159.58,162.19,13520257
2023-10-10,AMZN,162.48,163.77,161.93,163.19,15479186
2023-10-11,AMZN,163.24,156.4,155.3,156.25,48363509
2023-10-12,AMZN,156.53,155.41,154.41,154.68,20109988
2023-10-13,AMZN,154.77,156.17,155.75,156.13,6627770
2023-10-16,AMZN,155.74,159.23,157.8,158.41,5899277
2023-10-17,AMZN,158.05,159.26,158.25,158.67,4763889
2023-10-18,AMZN,158.56,157.17,156.42,156.64,12378853
2023-10-19,AMZN,156.15,155.03,154.87,154.93,48872550
2023-10-20,AMZN,154.72,159.47,158.54,158.79,43111838
2023-10-23,AMZN,159.24,159.37,159.17,159.27,29066655
2023-10-24,AMZN,159.46,165.65,163.48,164.14,24972896
2023-10-25,AMZN,163.85,160.86,159.62,160.19,39238456
2023-10-26,AMZN,160.91,159.54,156.89,158.6,16181031
2023-10-27,AMZN,158.25,159.99,157.25,158.54,26998471
2023-10-30,AMZN,158.46,159.56,159.2,159.41,17859187
2023-10-31,AMZN,159.02,160.34,159.02,160.17,13480937
2023-11-01,AMZN,160.67,164.38,163.31,163.5,21659797
2023-11-02,AMZN,163.21,162.7,161.13,162.47,14906928
2023-11-03,AMZN,163.32,165.25,164.14,164.46,46232556
2023-11-06,AMZN,163.81,169.25,166.88,168.33,43400373
2023-11-07,AMZN,166.89,168.63,167.55,168.08,23419918
2023-11-08,AMZN,167.92,167.96,165.91,167.51,22660925
2023-11-09,AMZN,167.42,162.34,161.66,161.97,27209101
2023-11-10,AMZN,162.59,163.57,162.48,162.74,35800268
2023-11-13,AMZN,162.89,162.52,161.04,161.66,10465206
2023-11-14,AMZN,161.43,160.01,158.36,159.63,9937540
2023-11-15,AMZN,158.97,157.72,156.95,157.33,42582452
2023-11-16,AMZN,157.73,159.47,158.78,159.37,8622427
